"","Ticker","Year","Roa","Roe","DebtToEquityRatio","NetMargin","PayoutRatio","TotalAssets","Shares","Roic","Revenue","ResearchAndDevelopment","NetIncome","ShareholdersEquity","PriceToEquityRatio","Eps","Ra","Rf","Rm","Ra_Rf","Rm_Rf","Beta","AlphaJensen","CostEquity","TobinsQ","StockPriceClose","Volume"
"991","IVZ",2012,0.0368,0.0824,0.61,0.1621,0.43,17492400000,4.54e+08,0.0459,4.05e+09,NA,6.77e+08,8316800000,15.2,1.49,0.0430763916965788,1e-04,0.0119,0.0429763916965788,0.0118,2.13581946867301,0.0177737219662372,0.0253026697303415,0.95,25.780001,1714200
"992","IVZ",2013,0.0512,0.1125,0.69,0.2025,0.434,19270500000,4.33e+08,0.0665,4.645e+09,NA,9.4e+08,8392600000,18.69,2.1,0.0435160674067591,0,0.0281,0.0435160674067591,0.0281,1.2800120278561,0.00754772942400252,0.0359683379827565,1.02,NA,NA
"993","IVZ",2014,0.0497,0.1182,0.19,0.192,0.444,20462500000,4.23e+08,0.057,5.147e+09,NA,9.88e+08,8.326e+09,16.56,2.27,-0.0210322840671144,0,-6e-04,-0.0210322840671144,-6e-04,1.5415343788586,-0.0201073634397992,-0.000924920627315163,1.13,NA,NA
"994","IVZ",2015,0.0414,0.1164,0.95,0.1842,0.431,25073200000,4.18e+08,0.0748,5.122e+09,NA,9.68e+08,7885300000,13.49,2.26,-0.00625283864321756,1e-04,-0.0216,-0.00635283864321756,-0.0217,1.45392664387282,0.0251973695288226,-0.0314502081720401,0.74,32.959999,2161500
"995","IVZ",2016,0.0326,0.1078,0.86,0.1752,0.553,25734300000,4.02e+08,0.0604,4.734e+09,NA,8.54e+08,7503800000,15.35,2.06,-0.0314705619753046,3e-04,0.0185,-0.0317705619753046,0.0182,2.60472464830858,-0.0791765505745208,0.0477059885992162,0.64,30.35,2633900
"996","JBHT",2012,0.1312,0.4566,0.74,0.0614,0.274,2464641000,1.2e+08,0.2334,5.055e+09,NA,3.1e+08,791860000,22.43,2.59,0.00697854209452445,1e-04,0.0119,0.00687854209452445,0.0118,-0.00126683903808861,0.0068934907951739,8.50512993505544e-05,3.06,58.48,577700
"997","JBHT",2013,0.1296,0.3795,0.45,0.0613,0.211,2819404000,1.19e+08,0.2231,5.585e+09,NA,3.42e+08,1012452000,26.75,2.87,0.0276754947627433,0,0.0281,0.0276754947627433,0.0281,1.34541846325081,-0.0101307640546044,0.0378062588173477,3.39,NA,NA
"998","JBHT",2014,0.1206,0.3381,0.57,0.0608,0.25,3397117000,1.18e+08,0.2029,6.165e+09,NA,3.75e+08,1204523000,25.92,3.16,0.0206269152470991,0,-6e-04,0.0206269152470991,-6e-04,-0.21601112495535,0.0204973085721259,0.00012960667497321,3.08,NA,NA
"999","JBHT",2015,0.1215,0.3411,0.77,0.069,0.231,3636567000,1.17e+08,0.2113,6.188e+09,NA,4.27e+08,1300352000,20.93,3.66,-0.0644020511149266,1e-04,-0.0216,-0.0645020511149266,-0.0217,1.37766270967155,-0.034606770315054,-0.0297952807998727,2.49,72.879997,375300
"1000","JBHT",2016,0.1158,0.3184,0.7,0.0659,0.23,3828988000,1.13e+08,0.1903,6.555e+09,NA,4.32e+08,1414061000,23.62,3.81,0.0176683206687235,3e-04,0.0185,0.0173683206687235,0.0182,1.08759406895841,-0.00242589138631963,0.0200942120550432,2.89,97.080002,600500
"1001","JCI",2012,0.0405,0.1085,0.46,0.0292,0.279,3.1232e+10,6.89e+08,0.0842,4.0604e+10,NA,1.184e+09,1.1858e+10,15.59,1.72,0.0370136476864416,1e-04,0.0119,0.0369136476864416,0.0118,0.967160890531662,0.0255011491781679,0.0115124985082736,0.7,29.916231,2238200
"1002","JCI",2013,0.0378,0.0987,0.37,0.0276,0.484,3.0832e+10,6.89e+08,0.0665,3.7145e+10,NA,1.178e+09,1.1531e+10,26.7,1.71,0.0789507722800967,0,0.0281,0.0789507722800967,0.0281,1.11803442199008,0.0475340050221754,0.0314167672579213,0.96,NA,NA
"1003","JCI",2014,0.0378,0.1029,0.56,0.0284,0.452,3.1707e+10,6.74e+08,0.0783,3.8749e+10,NA,1.215e+09,1.0823e+10,24.87,1.8,0.0278736982232585,0,-6e-04,0.0278736982232585,-6e-04,0.762009973291584,0.0283309042072335,-0.00045720598397495,1.04,NA,NA
"1004","JCI",2015,0.05,0.1441,0.55,0.042,0.372,3.1019e+10,6.62e+08,0.1009,1.71e+10,NA,1.563e+09,1.0506e+10,18.18,2.36,-0.0935048438458424,1e-04,-0.0216,-0.0936048438458424,-0.0217,1.10637642984427,-0.0695964753182217,-0.0239083685276207,0.81,33.717278,1523700
"1005","JCI",2016,-0.0187,-0.0503,0.61,-0.023,2.354,4.8788e+10,6.73e+08,-0.0241,2.0837e+10,NA,-8.68e+08,1.9577e+10,NA,-1.3,-0.082289241343258,3e-04,0.0185,-0.082589241343258,0.0182,0.349178394744631,-0.0889442881276102,0.00665504678435228,1.02,41.860001,4058400
"1006","JNJ",2012,0.0924,0.1781,0.18,0.1614,0.621,1.21347e+11,2.812e+09,0.1422,6.7224e+10,NA,1.0853e+10,6.4826e+10,23.04,3.86,0.00529208125386603,1e-04,0.0119,0.00519208125386602,0.0118,0.425154553936097,0.000175257517420081,0.00511682373644594,1.52,69.480003,9691100
"1007","JNJ",2013,0.1089,0.1992,0.18,0.194,0.567,1.32683e+11,2.877e+09,0.1639,7.1312e+10,NA,1.3831e+10,7.4053e+10,20.21,4.81,-0.0329695149925928,0,0.0281,-0.0329695149925928,0.0281,1.27799824717835,-0.0688812657383045,0.0359117507457117,1.82,NA,NA
"1008","JNJ",2014,0.1238,0.227,0.22,0.2196,0.45,1.31119e+11,2.864e+09,0.1847,7.4331e+10,NA,1.6323e+10,6.9752e+10,16.96,5.7,-0.0345866632721019,0,-6e-04,-0.0345866632721019,-6e-04,0.71138551314919,-0.0341598319642123,-0.000426831307889514,2.11,NA,NA
"1009","JNJ",2015,0.1165,0.2187,0.18,0.2199,0.556,NA,2.813e+09,0.1755,7.0074e+10,NA,1.5409e+10,NA,NA,5.48,0.0145129337549679,1e-04,-0.0216,0.0144129337549679,-0.0217,0.829694899130122,0.0324173130660916,-0.0179043793111236,1.98,103.220001,4061400
"1010","JNJ",2016,0.1205,0.2337,0.32,0.2301,0.544,NA,2.789e+09,0.1786,7.189e+10,NA,1.654e+10,NA,NA,5.93,0.0345272561344833,3e-04,0.0185,0.0342272561344833,0.0182,0.00887348954265659,0.034065758624807,0.00046149750967635,2.1,115.099998,3278300
"1011","JNPR",2012,0.0188,0.0265,0.14,0.0427,0,9832100000,5.26e+08,0.0265,4.365e+09,NA,1.87e+08,6.999e+09,52.06,0.35,0.0898344619660666,1e-04,0.0119,0.0897344619660666,0.0118,1.84449738819868,0.0679693927853222,0.0218650691807444,0.9,19.379999,5152800
"1012","JNPR",2013,0.0436,0.0615,0.14,0.0942,0,1.0326e+10,5.1e+08,0.0591,4.669e+09,NA,4.4e+08,7302200000,27.76,0.86,0.107479535817554,0,0.0281,0.107479535817554,0.0281,1.78283724960841,0.057381809103558,0.0500977267139963,0.96,NA,NA
"1013","JNPR",2014,-0.0357,-0.0547,0.27,-0.0722,0.083,8403100000,4.57e+08,-0.0408,4.627e+09,NA,-3.34e+08,4919100000,17.16,-0.73,0.00719416383308119,0,-6e-04,0.00719416383308119,-6e-04,-0.552526429738822,0.0068626479752379,0.000331515857843293,1.13,NA,NA
"1014","JNPR",2015,0.0745,0.1335,0.36,0.1305,0.2442,8619200000,3.99e+08,0.1038,4.858e+09,NA,6.34e+08,4574400000,NA,1.59,-0.0877054024091727,1e-04,-0.0216,-0.0878054024091727,-0.0217,1.82333228302838,-0.0482390918674569,-0.0394663105417158,1.29,27.709999,2804200
"1015","JNPR",2016,0.0649,0.1243,0.43,0.1188,0.259,9656500000,3.88e+08,0.089,4.99e+09,NA,5.93e+08,4962500000,16.76,1.53,0.0258078730923745,3e-04,0.0185,0.0255078730923745,0.0182,0.987476354914778,0.00753580343292559,0.018272069659449,1.11,28.43,1780900
"1016","JPM",2012,0.0086,0.1072,1.41,0.2049,0.231,2.359141e+12,3.822e+09,NA,9.7031e+10,NA,2.1284e+10,2.04069e+11,6.63,5.2,0.067985810749421,1e-04,0.0119,0.067885810749421,0.0118,2.97653322706379,0.0327627186700683,0.0352230920793527,0.2,43.240002,15401200
"1017","JPM",2013,0.007,0.084,1.48,0.1718,0.306,2.415689e+12,3.815e+09,NA,9.7367e+10,NA,1.7886e+10,2.11178e+11,12.34,4.34,0.0217813206508713,0,0.0281,0.0217813206508713,0.0281,1.49593299004914,-0.0202543963695096,0.0420357170203809,0.15,NA,NA
"1018","JPM",2014,0.0081,0.0975,1.45,0.2133,0.289,2.573126e+12,3.798e+09,NA,9.5112e+10,NA,2.1745e+10,2.32065e+11,10.88,5.29,0.0394381173881308,0,-6e-04,0.0394381173881308,-6e-04,0.572740649617161,0.0397817617779011,-0.000343644389770296,0.1,NA,NA
"1019","JPM",2015,0.0091,0.1034,1.4,0.2395,0.286,2.351698e+12,3.773e+09,NA,9.3543e+10,NA,2.4442e+10,2.47573e+11,10.88,6,-0.00979587084914455,1e-04,-0.0216,-0.00989587084914455,-0.0217,1.37190270937051,0.0198744179441956,-0.0296702887933402,0.15,66.379997,6600800
"1020","JPM",2016,0.0095,0.1027,1.39,0.2413,0.317,2.490972e+12,3.69e+09,NA,9.5668e+10,NA,2.4733e+10,2.5419e+11,13.21,6.19,0.0735644475035716,3e-04,0.0185,0.0732644475035716,0.0182,1.38479103728644,0.0480612506249584,0.0255031968786132,0.17,86.5,9455600
"1021","JWN",2012,0.0856,0.3435,1.61,0.0628,0.293,NA,2.17e+08,0.1465,1.086e+10,NA,6.83e+08,NA,NA,3.14,-0.0109676406264724,1e-04,0.0119,-0.0110676406264724,0.0118,1.42981768334168,-0.0279394892899042,0.0169718486634318,1.42,52.16,2669300
"1022","JWN",2013,0.0887,0.3799,1.63,0.0605,0.318,NA,2.06e+08,0.1567,1.2134e+10,NA,7.35e+08,NA,NA,3.56,-0.006612388568825,0,0.0281,-0.006612388568825,0.0281,1.07168473537651,-0.0367267296329049,0.0301143410640799,1.43,NA,NA
"1023","JWN",2014,0.0881,0.3676,1.49,0.0585,0.313,NA,1.97e+08,0.1628,1.254e+10,NA,7.34e+08,NA,NA,3.71,0.038913596488229,0,-6e-04,0.038913596488229,-6e-04,1.15561328710506,0.039606964460492,-0.000693367972263037,1.59,NA,NA
"1024","JWN",2015,0.0808,0.3186,1.28,0.0533,0.343,NA,1.93e+08,0.1494,1.3506e+10,NA,7.2e+08,NA,NA,3.72,-0.122656408716242,1e-04,-0.0216,-0.122756408716242,-0.0217,0.426697927100173,-0.113497063698168,-0.00915934501807376,1.65,50.349998,2172500
"1025","JWN",2016,0.0708,0.3624,3.21,0.0416,0.413,NA,1.9e+08,0.1464,1.4437e+10,NA,6e+08,NA,NA,3.15,-0.154180444421619,3e-04,0.0185,-0.154480444421619,0.0182,0.887181426485389,-0.170627146383653,0.0164467019620341,1.46,48.41,1674700
"1026","K",2012,0.071,0.4599,2.51,0.0677,0.652,1.5184e+10,3.6e+08,0.127,1.4197e+10,NA,9.61e+08,2.419e+09,16.49,2.67,0.0070072939407888,1e-04,0.0119,0.0069072939407888,0.0118,0.539478562260789,0.000541446906111485,0.00646584703467731,1.81,55.330002,829900
"1027","K",2013,0.1179,0.606,1.79,0.1222,0.684,1.5474e+10,3.65e+08,0.1857,1.4792e+10,NA,1.807e+09,3.545e+09,22.52,4.94,0.00706591564040507,0,0.0281,0.00706591564040507,0.0281,0.869025145867734,-0.0173536909584783,0.0244196065988833,1.88,NA,NA
"1028","K",2014,0.0413,0.1996,2.13,0.0433,0.39,NA,3.6e+08,0.0754,1.458e+10,NA,6.32e+08,NA,NA,1.75,-0.0123015438119191,0,-6e-04,-0.0123015438119191,-6e-04,1.57275492708133,-0.0113578908556703,-0.000943652956248799,1.99,NA,NA
"1029","K",2015,0.0404,0.2497,2.49,0.0454,1.913,NA,3.56e+08,0.0792,1.3525e+10,NA,6.14e+08,NA,NA,1.72,0.0496414140035141,1e-04,-0.0216,0.0495414140035141,-0.0217,0.10208265644509,0.0517566076483725,-0.00211519364485845,2.19,72.870003,719500
"1030","K",2016,0.0457,0.3437,3.51,0.0533,1.015,1.5111e+10,3.54e+08,0.102,1.3014e+10,NA,6.94e+08,1.91e+09,37.24,1.96,0.0234723928261446,3e-04,0.0185,0.0231723928261446,0.0182,0.00966475005338156,0.022996494375173,0.000475898450971544,2.26,73.43,674800
"1031","KEY",2012,0.0094,0.0853,0.67,0.207,0.204,8.9236e+10,9.43e+08,NA,3.93e+09,NA,8.58e+08,1.0271e+10,9.64,0.89,0.0412180279554292,1e-04,0.0119,0.0411180279554292,0.0118,1.09230178585352,0.0282288668823576,0.0129891610730716,0.12,8.35,5320900
"1032","KEY",2013,0.0097,0.0887,0.76,0.2251,0.236,9.2934e+10,9.13e+08,NA,3.94e+09,NA,9.1e+08,1.0303e+10,13.18,0.97,0.0512148503984723,0,0.0281,0.0512148503984723,0.0281,1.53998323465435,0.00794132150468511,0.0432735288937872,0.16,NA,NA
"1033","KEY",2014,0.0094,0.0867,0.76,0.2232,0.235,9.3821e+10,8.78e+08,NA,3.934e+09,NA,9e+08,1.053e+10,13.41,0.99,0.0291992182999957,0,-6e-04,0.0291992182999957,-6e-04,0.97910751687269,0.0297866828101193,-0.000587464510123614,0.18,NA,NA
"1034","KEY",2015,0.0095,0.0863,0.96,0.2195,0.264,9.5133e+10,8.44e+08,NA,4.069e+09,NA,9.16e+08,1.0746e+10,12.44,1.05,0.00608369757864869,1e-04,-0.0216,0.00598369757864869,-0.0217,0.528605399880668,0.0174544347560592,-0.0113707371774105,0.21,13.3,10543300
"1035","KEY",2016,0.0065,0.0628,0.9,0.1586,0.368,1.36453e+11,9.39e+08,NA,4.755e+09,NA,7.91e+08,1.524e+10,17.2,0.8,0.0539761230914036,3e-04,0.0185,0.0536761230914036,0.0182,1.84600338036859,0.0200788615686953,0.0338972615227083,0.24,18.26,7066500
"1036","KIM",2012,0.0178,0.0365,0.88,0.1872,2.888,9740807000,4.07e+08,0.042,7.93e+08,NA,2.66e+08,4765160000,54.25,0.42,0.0139772122236354,1e-04,0.0119,0.0138772122236354,0.0118,1.26583831352513,-0.00105967987596115,0.0150368920995966,1.2,19.049999,1669200
"1037","KIM",2013,0.0183,0.0379,0.91,0.188,2.4,9663630000,4.09e+08,0.0344,8.62e+08,NA,2.36e+08,4632417000,44.61,0.43,-0.0318679026244492,0,0.0281,-0.0318679026244492,0.0281,1.63997794543159,-0.0779512828910768,0.0460833802666276,1.24,NA,NA
"1038","KIM",2014,0.0367,0.0778,0.97,0.368,1.2,10285728000,4.11e+08,0.0574,9.94e+08,NA,4.24e+08,4774785000,26.44,0.89,-0.00294593017253772,0,-6e-04,-0.00294593017253772,-6e-04,0.837788992793551,-0.00244325677686159,-0.000502673395676131,1.41,NA,NA
"1039","KIM",2015,0.0769,0.1693,1.07,0.7124,0.75,11344171000,4.13e+08,0.0956,1.167e+09,NA,8.94e+08,5046300000,20.69,2,0.0235820028871918,1e-04,-0.0216,0.0234820028871918,-0.0217,0.305327683030046,0.0301076136089438,-0.00652561072175201,1.41,26.66,2426400
"1040","KIM",2016,0.0295,0.0646,0.96,0.2841,0.684,11230600000,4.2e+08,0.0431,1.171e+09,NA,3.79e+08,5256139000,17.86,0.79,-0.00400365200006071,3e-04,0.0185,-0.00430365200006071,0.0182,0.319771889090785,-0.010123500381513,0.00611984838145229,1.38,24.709999,3606300
"1041","KLAC",2012,0.1547,0.2448,0.23,0.2383,0.294,5068763000,1.7e+08,0.205,3.172e+09,NA,7.56e+08,3361136000,11.33,4.44,0.049135689068652,1e-04,0.0119,0.049035689068652,0.0118,1.33933535338426,0.0332315318987177,0.0159041571699343,1.06,47.02,937900
"1042","KLAC",2013,0.1046,0.1598,0.21,0.1911,0.402,5440734000,1.69e+08,0.1384,2.843e+09,NA,5.43e+08,3550207000,20.47,3.21,0.00919489623672337,0,0.0281,0.00919489623672337,0.0281,1.49810116132873,-0.032901746396614,0.0420966426333374,1.45,NA,NA
"1043","KLAC",2014,0.1077,0.163,0.2,0.1989,0.5,4987366000,1.68e+08,0.1422,2.929e+09,NA,5.83e+08,602139000,23.12,3.47,0.0125931203652309,0,-6e-04,0.0125931203652309,-6e-04,1.46204412631204,0.0134703468410182,-0.000877226475787227,2.34,NA,NA
"1044","KLAC",2015,0.0707,0.179,7.53,0.1301,0.915,4572516000,1.64e+08,0.1106,2.814e+09,NA,3.66e+08,365625000,23.9,2.24,0.0424150491266777,1e-04,-0.0216,0.0423150491266777,-0.0217,2.07058279898011,0.087246695864546,-0.0448316467378683,2.44,69.400002,774400
"1045","KLAC",2016,0.1439,1.2686,4.44,0.236,0.566,5094456000,1.57e+08,0.2161,2.984e+09,NA,7.04e+08,965096000,15.42,4.49,-0.0146355644617526,3e-04,0.0185,-0.0149355644617526,0.0182,0.69739236594703,-0.0276281055219885,0.0129925410602359,2.39,79.760002,1057900
"1046","KMB",2012,0.0892,0.342,1.02,0.0831,0.669,1.9873e+10,3.96e+08,0.1713,1.9467e+10,NA,1.75e+09,4.985e+09,17.89,4.42,-0.00612837178412167,1e-04,0.0119,-0.00622837178412167,0.0118,0.00211039309455523,-0.00625327442263742,0.000124902638515752,1.82,79.702782,1256000
"1047","KMB",2013,0.1104,0.4353,1.11,0.1013,0.657,1.8919e+10,3.87e+08,0.2132,1.9561e+10,NA,2.142e+09,4.856e+09,21.24,5.53,-0.0360448845684397,0,0.0281,-0.0360448845684397,0.0281,0.926655616498232,-0.0620839073920401,0.0260390228236003,2.26,NA,NA
"1048","KMB",2014,0.0886,0.5465,7.72,0.0774,0.589,1.5526e+10,3.77e+08,0.1848,1.9724e+10,NA,1.526e+09,7.29e+08,19.71,4.04,-0.00179262141367721,0,-6e-04,-0.00179262141367721,-6e-04,0.453493949837235,-0.00152052504377487,-0.000272096369902341,3.12,NA,NA
"1049","KMB",2015,0.0667,3.6505,NA,0.0545,2.071,1.4842e+10,3.66e+08,0.1575,1.8591e+10,NA,1.013e+09,-1.74e+08,73.36,2.77,0.0734547692376937,1e-04,-0.0216,0.0733547692376937,-0.0217,0.840011768729989,0.0915830246191345,-0.0181282553814408,3.57,128.229996,1860500
"1050","KMB",2016,0.1471,NA,NA,0.119,0.662,1.4602e+10,3.61e+08,NA,1.8202e+10,NA,2.166e+09,-1.02e+08,21.55,5.99,-0.00489676824296565,3e-04,0.0185,-0.00519676824296565,0.0182,0.218323518052991,-0.00917025627153009,0.00427348802856443,3.28,114.150002,929000
"1051","KMI",2012,0.0064,0.0367,2.3,0.0316,2.392,6.8185e+10,9.08e+08,0.0455,9.973e+09,NA,3.15e+08,1.3865e+10,110.39,0.35,0.0439755658671343,1e-04,0.0119,0.0438755658671343,0.0118,0.72951984809331,0.0352672316596332,0.00870833420750106,1.03,34.619999,2760800
"1052","KMI",2013,0.0166,0.0885,2.59,0.0848,1.438,7.5185e+10,1.036e+09,0.0514,1.407e+10,NA,1.193e+09,1.3093e+10,32.54,1.15,0.0128600366904204,0,0.0281,0.0128600366904204,0.0281,0.21366530375475,0.00685604165491194,0.00600399503550846,0.97,NA,NA
"1053","KMI",2014,0.013,0.0435,1.18,0.0632,1.391,8.3198e+10,1.137e+09,0.0387,1.6226e+10,NA,1.026e+09,3.4076e+10,31.85,0.89,0.0229512365810881,0,-6e-04,0.0229512365810881,-6e-04,0.970152385090401,0.0235333280121423,-0.000582091431054241,1.6,NA,NA
"1054","KMI",2015,0.0027,0.0066,1.21,0.0158,4.133,8.4104e+10,2.193e+09,0.0188,1.4403e+10,NA,2.53e+08,3.5119e+10,47.1,0.1,-0.457272090008256,1e-04,-0.0216,-0.457372090008256,-0.0217,1.13954623544843,-0.432643936699025,-0.024628153309231,0.91,15.26,28890900
"1055","KMI",2016,0.0067,0.0159,1.08,0.0423,2.0421,8.0305e+10,2.23e+09,0.0214,1.3058e+10,NA,7.08e+08,3.4431e+10,NA,0.25,-0.0694756884806228,3e-04,0.0185,-0.0697756884806228,0.0182,-0.129457599989659,-0.067419560160811,-0.00205612831981179,1.07,20.73,12503600
"1056","KMX",2012,0.0545,0.1667,1.82,0.0414,NA,NA,2.31e+08,0.0618,1.0004e+10,NA,4.14e+08,NA,NA,1.79,0.0346919076271092,1e-04,0.0119,0.0345919076271092,0.0118,0.311574469459143,0.0309153288874913,0.00377657873961789,1.29,36.689999,1704700
"1057","KMX",2013,0.0477,0.1526,1.99,0.0396,NA,NA,2.32e+08,0.0317,1.0963e+10,NA,4.34e+08,NA,NA,1.87,-0.0684255363307006,0,0.0281,-0.0684255363307006,0.0281,0.850810218465417,-0.0923333034695788,0.0239077671388782,1.43,NA,NA
"1058","KMX",2014,0.0456,0.1555,2.21,0.0392,NA,NA,2.28e+08,0.0302,1.2574e+10,NA,4.93e+08,NA,NA,2.16,0.155703933116167,0,-6e-04,0.155703933116167,-6e-04,2.43693053343532,0.157166091436228,-0.00146215832006119,1.45,NA,NA
"1059","KMX",2015,0.048,0.1845,2.79,0.0419,NA,NA,2.19e+08,0.0333,1.4269e+10,NA,5.97e+08,NA,NA,2.73,-0.0598722511093231,1e-04,-0.0216,-0.0599722511093231,-0.0217,0.775404718715323,-0.0431459687132006,-0.0167262823961225,1.36,53.18,1743000
"1060","KMX",2016,0.045,0.2057,3.56,0.0412,NA,NA,2.06e+08,0.0313,1.515e+10,NA,6.23e+08,NA,NA,3.03,0.108142558386012,3e-04,0.0185,0.107842558386012,0.0182,2.88519916555774,0.0553319335728611,0.0528106248131508,1.28,63.790001,1703300
"1061","KO",2012,0.1086,0.28,0.45,0.1878,0.518,8.6174e+10,4.584e+09,0.1427,4.8017e+10,NA,9.019e+09,3.279e+10,19.48,1.97,-0.0450391206582701,1e-04,0.0119,-0.0451391206582701,0.0118,0.29210555837578,-0.0485859662471043,0.0035468455888342,2.02,35.970001,14053400
"1062","KO",2013,0.0974,0.2603,0.58,0.1832,0.567,9.0055e+10,4.509e+09,0.1258,4.6854e+10,NA,8.584e+09,3.3173e+10,20.16,1.9,0.0274864840043236,0,0.0281,0.0274864840043236,0.0281,0.50169497248105,0.0133888552776061,0.0140976287267175,2.19,NA,NA
"1063","KO",2014,0.078,0.2236,0.63,0.1543,0.664,9.2023e+10,4.45e+09,0.0986,4.5998e+10,NA,7.098e+09,3.032e+10,23.56,1.6,-0.0599835156472551,0,-6e-04,-0.0599835156472551,-6e-04,1.2577606022959,-0.0592288592858776,-0.000754656361377539,2.2,NA,NA
"1064","KO",2015,0.0807,0.2631,1.11,0.166,0.825,9.0093e+10,4.405e+09,0.1063,4.4294e+10,NA,7.351e+09,2.5554e+10,26.86,1.67,0.00794591555365344,1e-04,-0.0216,0.00784591555365344,-0.0217,0.704349102098717,0.0231302910691956,-0.0151843755155422,2.31,43.490002,6325000
"1065","KO",2016,0.0736,0.2685,1.29,0.1559,0.836,8.727e+10,4.367e+09,0.0953,4.1863e+10,NA,6.527e+09,2.3062e+10,25.12,1.49,0.0271376008615458,3e-04,0.0185,0.0268376008615458,0.0182,0.1840699079683,0.0234875285365227,0.00365007232502307,2.29,41.389999,8988000
"1066","KR",2012,0.0256,0.1298,1.72,0.0067,0.426,NA,1.186e+09,0.0718,9.0269e+10,NA,6.02e+08,NA,NA,0.51,-0.00841938102657017,1e-04,0.0119,-0.00851938102657017,0.0118,0.411201230007234,-0.0133715555406555,0.00495217451408536,NA,12.84,5233200
"1067","KR",2013,0.0622,0.3657,1.46,0.0155,0.328,2.9281e+10,1.074e+09,0.1427,9.6619e+10,NA,1.497e+09,NA,NA,1.39,-0.0546394155116174,0,0.0281,-0.0546394155116174,0.0281,1.53253814137109,-0.0977037372841449,0.0430643217725276,NA,NA,NA
"1068","KR",2014,0.0563,0.3168,1.79,0.0154,0.202,3.0556e+10,1.04e+09,0.122,9.8375e+10,NA,1.519e+09,NA,NA,1.45,0.0704845248900354,0,-6e-04,0.0704845248900354,-6e-04,1.78355096007517,0.0715546554660805,-0.0010701305760451,NA,NA,NA
"1069","KR",2015,0.0578,0.3201,1.81,0.0159,0.205,3.3897e+10,9.93e+08,0.1214,1.08465e+11,NA,1.728e+09,NA,NA,1.72,0.105015138314833,1e-04,-0.0216,0.104915138314833,-0.0217,0.475538897936019,0.115234332400045,-0.0102191940852116,NA,42.450001,3133500
"1070","KR",2016,0.0633,0.3334,1.42,0.0186,0.189,3.6505e+10,9.8e+08,0.1311,1.0983e+11,NA,2.039e+09,NA,NA,2.06,0.0661818158960795,3e-04,0.0185,0.0658818158960795,0.0182,0.166954362553815,0.0628432464976001,0.00333856939847944,NA,34.68,4948800
"1071","KSS",2012,0.0844,0.1598,0.64,0.0621,0.233,NA,2.71e+08,0.1293,1.8804e+10,NA,1.167e+09,NA,NA,4.3,-0.0381194609009759,1e-04,0.0119,-0.0382194609009759,0.0118,0.559206436707387,-0.0448180968541231,0.00669863595314717,0.84,42.279999,2806500
"1072","KSS",2013,0.0704,0.1571,0.74,0.0511,0.282,1.4378e+10,2.37e+08,0.1112,1.9279e+10,NA,9.86e+08,NA,NA,4.17,0.0262444949918228,0,0.0281,0.0262444949918228,0.0281,1.09200373802162,-0.00444081004658465,0.0306853050384075,0.84,NA,NA
"1073","KSS",2014,0.0629,0.1478,0.79,0.0467,0.331,1.4431e+10,2.2e+08,0.1018,1.9031e+10,NA,8.89e+08,NA,NA,4.05,0.0235383318818711,0,-6e-04,0.0235383318818711,-6e-04,1.30696474805319,0.024322510730703,-0.000784178848831913,0.76,NA,NA
"1074","KSS",2015,0.0602,0.1449,0.78,0.0456,0.382,1.3606e+10,2.04e+08,0.0996,1.9023e+10,NA,8.67e+08,NA,NA,4.24,0.0105530736543927,1e-04,-0.0216,0.0104530736543927,-0.0217,1.53097769639826,0.043675289666235,-0.0331222160118423,0.63,47.240002,2319200
"1075","KSS",2016,0.048,0.1172,0.83,0.035,0.467,1.3574e+10,1.95e+08,0.0833,1.9204e+10,NA,6.73e+08,NA,NA,3.46,-0.0862854655587215,3e-04,0.0185,-0.0865854655587215,0.0182,0.449271453030003,-0.0947622060038675,0.00847674044514606,0.59,49.810001,2601600
"1076","KSU",2012,0.06,0.1289,0.5,0.1685,0.227,6395900000,1.1e+08,0.0965,2.238e+09,NA,3.77e+08,3096600000,22.68,3.43,0.0685020123301436,1e-04,0.0119,0.0684020123301436,0.0118,1.04004518906411,0.0561294790991871,0.0123725332309565,1.66,82.059998,491900
"1077","KSU",2013,0.0508,0.1088,0.55,0.1482,0.28,7.435e+09,1.1e+08,0.0786,2.369e+09,NA,3.51e+08,3370600000,39.1,3.18,0.0246938885237619,0,0.0281,0.0246938885237619,0.0281,1.25143871125807,-0.0104715392625899,0.0351654277863517,2.06,NA,NA
"1078","KSU",2014,0.0647,0.1411,0.49,0.1949,0.245,8.091e+09,1.1e+08,0.0953,2.577e+09,NA,5.03e+08,3755500000,27.39,4.55,0.0279377536067749,0,-6e-04,0.0279377536067749,-6e-04,0.310003444659434,0.0281237556735706,-0.00018600206679566,1.94,NA,NA
"1079","KSU",2015,0.0588,0.1261,0.52,0.1998,0.289,8.341e+09,1.1e+08,0.0876,2.419e+09,NA,4.84e+08,3914300000,19.37,4.4,-0.192404292684787,1e-04,-0.0216,-0.192504292684787,-0.0217,0.572143863299038,-0.180088770851198,-0.0123155218335891,1.24,73.540001,1539000
"1080","KSU",2016,0.0557,0.1196,0.56,0.2047,0.293,8.818e+09,1.08e+08,0.0853,2.334e+09,NA,4.78e+08,4089900000,19.57,4.43,-0.0406502415437381,3e-04,0.0185,-0.0409502415437381,0.0182,0.752991306523697,-0.0546546833224694,0.0140044417787313,1.3,84.529999,805600
