"","Ticker","YearIndex","Roa","Roe","Roic","TobinsQ","Ra","AlphaJensen","Eps","StockPriceClose","PriceToEpsRatio","PayoutRatio","DebtToEquityRatio","NetMargin","TotalAssets","Shares","Revenue","ResearchAndDevelopment","NetIncome","ShareholdersEquity","Rf","Rm","Ra_Rf","Rm_Rf","Beta","CostEquity","Volume","YearNewsWeekGR","RankNewsWeekGR","GreenScore","EnergyProductivity","CarbonProductivity","WaterProductivity","WasteProductivity","Green.Revenue","SustainabilityPayLink","SustainableThemedCommitment","AuditScore","GisSector","GicsClassification","CompaniesIndex"
"652","LNC",1,0.0062,0.1038,NA,0.08,0.0181981751630461,0.0189240224550523,5.67,NA,9.29,0.106,0.36,0.1139,2.18869e+11,2.88e+08,1.1535e+10,NA,1.313e+09,1.4973e+10,1e-04,0.0119,0.0473396845857313,0.0118,2.57812853430518,0.0305219167048011,NA,2014,338,0.16,0,0,0,0,0.82,0,0,0,"Financials",4,218
"653","LNC",2,0.0046,0.0786,NA,0.08,-0.0899418945676023,-0.0486617763690351,4.51,NA,10.99,0.204,0.4,0.1039,2.36945e+11,2.75e+08,1.1969e+10,NA,1.244e+09,1.3452e+10,0,0.0281,0.00563375938235127,0.0281,1.28361539341069,0.0360695925548403,NA,2015,221,0.37,0.03,0.07,0,0,0.16,1,0,0,"Financials",4,218
"654","LNC",3,0.0046,0.0849,NA,0.09,0.0332929281054062,-0.0218649211496876,5.03,NA,10.93,0.189,0.33,0.1118,2.53377e+11,2.68e+08,1.3554e+10,NA,1.515e+09,1.574e+10,0,-6e-04,0.0181981751630461,-6e-04,1.20974548667714,-0.000725847292006282,NA,2016,157,0.42,0.03,0.08,0.04,0.01,0.16,1,0,0,"Financials",4,218
"655","LNG",1,-0.0493,NA,-0.0447,1.94,0.0646901064853798,0.0652370208043023,-2.44,NA,NA,NA,4.25,-1.25,4.639e+09,1.82e+08,2.66e+08,NA,-3.33e+08,NA,1e-04,0.0119,0.11131370014285,0.0118,3.42081372290328,0.0404656019302587,3758800,2014,348,0.15,0,0,0,0,0.76,0,0,0,"Energy",3,219
"656","LNG",2,-0.0617,NA,NA,1.28,-0.244129823135336,-0.204918116398909,-4.3,37.259998,NA,NA,36.6,-1.9008,9.673e+09,2.19e+08,2.67e+08,NA,-5.08e+08,NA,0,0.0281,0.0854103422916076,0.0281,2.37840593044983,0.0668332066456401,NA,2015,494,0.01,0,0,0,0,0.01,0,0,0,"Energy",3,219
"657","LNG",3,-0.0286,NA,NA,1.28,0.0138536422260217,-0.0120094699266022,-2.67,42.27,NA,NA,NA,-2.0449,1.257e+10,2.24e+08,2.68e+08,NA,-5.48e+08,NA,0,-6e-04,0.0646901064853798,-6e-04,0.911523864870804,-0.000546914318922482,NA,2016,499,0.02,0,0.01,0,0,0.01,0,0,0,"Energy",3,219
"658","LOW",1,0.0694,0.1766,0.1133,1.92,0.0749802818048213,0.0759870374391715,2.14,NA,NA,0.324,0.43,0.0366,3.395e+10,1.273e+09,5.0208e+10,NA,1.839e+09,NA,1e-04,0.0119,-0.0160198183185777,0.0118,1.81769692824172,0.0215488237532523,8115000,2014,395,0.1,0.12,0.13,0,0,0.33,0,0,0,"Consumer Discretionary",1,220
"659","LOW",2,0.0831,0.2458,0.1376,2.35,-0.00733746839570686,0.00957628156826201,2.71,76.440002,NA,0.323,0.65,0.0385,3.2732e+10,1.152e+09,5.0521e+10,NA,1.959e+09,NA,0,0.0281,0.0426736382656959,0.0281,0.82600911437518,0.0232108561139426,NA,2015,423,0.11,0,0.01,0,0,0.1,0,0,0,"Consumer Discretionary",1,220
"660","LOW",3,0.0803,0.2876,0.1376,2.05,0.00804689907750591,-0.0205292362851812,2.73,71.57,NA,0.321,0.85,0.0425,3.1827e+10,1.061e+09,5.3417e+10,NA,2.286e+09,NA,0,-6e-04,0.0749802818048213,-6e-04,1.67792605725039,-0.00100675563435023,NA,2016,453,0.13,0,0.01,0,0.02,0.1,0,0,0,"Consumer Discretionary",1,220
"661","LRCX",1,0.083,0.1329,0.1078,NA,-0.038613950078863,-0.0381134288320829,3.62,NA,19.42,0.1208,0.19,0.0633,7363164000,1.25e+08,2.665e+09,NA,1.69e+08,4696590000,1e-04,0.0119,0.028252725785512,0.0118,1.10773877788974,0.0131713175790989,1397200,2014,435,0,0,0,0,0,0,0,0,0,"Information Technology",7,221
"662","LRCX",2,0.0755,0.1294,0.0987,NA,0.0193502558563461,0.0543577650571607,3.7,80.029999,15.62,0.169,0.22,0.0316,7.25e+09,1.73e+08,3.599e+09,6.84e+08,1.14e+08,4666090000,0,0.0281,0.043925946805359,0.0281,1.73768570684681,0.0488289683623955,NA,2015,320,0.22,0,0,0,0.09,0.13,0,0,0,"Information Technology",7,221
"663","LRCX",3,0.0845,0.1662,0.1118,NA,0.00159348267668985,-0.0273445961723476,5.22,107.57,19.8,0.267,0.2,0.1372,7.993e+09,1.75e+08,4.607e+09,7.16e+08,6.32e+08,5000435000,0,-6e-04,-0.038613950078863,-6e-04,0.834202077966864,-0.000500521246780118,NA,2016,339,0.21,0,0.08,0,0,0.13,0,0,0,"Information Technology",7,221
"664","LTRPA",1,-0.003,-0.0209,-0.0083,0.31,0.0259853074258557,0.0252438668302981,-0.3,NA,NA,NA,0.27,5.9576,NA,7.4e+07,1.65e+08,NA,9.83e+08,NA,NA,NA,NA,NA,NA,NA,NA,2014,425,0.05,0,0,0,0,0,0,0,1,"Consumer Discretionary",1,222
"665","LTRPA",2,-0.0055,-0.0469,-0.0151,0.32,0.0132715615287708,0.0883366663227444,-0.53,30.33,NA,NA,0.25,-0.0068,7.089e+09,7e+07,1.034e+09,NA,-7e+06,NA,NA,NA,NA,NA,NA,NA,NA,2015,326,0.21,0,0,0,0,0.16,0,0,1,"Consumer Discretionary",1,222
"666","LTRPA",3,0.0029,0.0261,0.0317,0.15,-0.0643307960758422,-0.0911975063347763,0.28,15.5,NA,NA,0.74,-0.0166,7.366e+09,7.4e+07,1.329e+09,NA,-2.2e+07,NA,0,-6e-04,0.0259853074258557,-6e-04,-1.23573432592925,0.000741440595557549,NA,2016,281,0.27,0,0.06,0,0,0.16,0,0,1,"Consumer Discretionary",1,222
"667","LUV",1,0.0577,0.1616,0.1226,1.67,0.0133103313268377,0.0135630359498651,1.64,NA,21.57,0.12,0.41,0.0248,1.8596e+10,7.57e+08,1.7088e+10,NA,4.21e+08,6.992e+09,1e-04,0.0119,0.0728170294653272,0.0118,-0.614299283182754,-0.00714873154155649,3419500,2014,94,0.49,0.1,0.19,0.91,0.75,0.46,0,1,1,"Industrials",6,223
"668","LUV",2,0.1053,0.3092,0.2235,1.59,-0.0619207981841064,-0.047989466980643,3.27,43.82,16.3,0.099,0.3,0.0428,1.9345e+10,7.18e+08,1.7699e+10,NA,7.54e+08,7.336e+09,0,0.0281,0.0155230573968882,0.0281,2.63077768825068,0.0739248530398442,NA,2015,215,0.38,0.03,0.04,0.11,0,0.1,0,1,1,"Industrials",6,223
"669","LUV",3,0.1006,0.2841,0.2036,1.54,0.069129510366792,0.0446241141494331,3.55,50.169998,12.53,0.099,0.36,0.0613,2.02e+10,6.96e+08,1.8605e+10,NA,1.136e+09,6.775e+09,0,-6e-04,0.0133103313268377,-6e-04,0.421174371712329,-0.000252704623027398,NA,2016,148,0.43,0.06,0.07,0.1,0,0.1,0,1,1,"Industrials",6,223
"670","LVS",1,0.126,0.3818,0.1775,2.41,-0.0817005475898203,-0.0812087084846397,3.52,NA,NA,0.557,1.43,0.1369,2.216e+10,8.25e+08,1.1131e+10,NA,1.524e+09,NA,1e-04,0.0119,0.0573365452488614,0.0118,2.49926856601642,0.0295913690789937,5543600,2014,18,0.67,0.36,0.61,0.69,0.49,0.72,1,1,1,"Consumer Discretionary",1,224
"671","LVS",2,0.0907,0.2803,0.131,2.06,0.0106591890711649,0.0650128506168994,2.47,44.119999,NA,0.881,1.22,0.1675,2.272e+10,8.26e+08,1.377e+10,NA,2.306e+09,NA,0,0.0281,0.100124786509619,0.0281,2.14588669065127,0.0602994160073006,NA,2015,60,0.6,0.09,0.1,0.08,0.07,0.07,1,1,1,"Consumer Discretionary",1,224
"672","LVS",3,0.0806,0.257,0.1189,2.52,-0.147175114959707,-0.159536011892155,2.1,53.869999,NA,1.37,1.37,0.1948,2.235e+10,8.08e+08,1.4584e+10,NA,2.841e+09,NA,0,-6e-04,-0.0817005475898203,-6e-04,0.819731841967647,-0.000491839105180588,NA,2016,39,0.65,0.1,0.11,0.08,0.09,0.08,1,1,1,"Consumer Discretionary",1,224
"673","LYB",1,0.1614,0.4003,0.2607,1.62,0.00669813320302069,0.00683914984607538,7.99,NA,10.47,0.307,0.39,0.0627,2.422e+10,5.77e+08,4.5352e+10,NA,2.848e+09,1.1139e+10,1e-04,0.0119,0.137920719733308,0.0118,1.53810035443715,0.0182495841823584,2363700,2014,130,0.43,0.17,0.2,0.34,0.34,0.6,1,1,0,"Materials",8,225
"674","LYB",2,0.19,0.6012,0.3113,1.78,-0.0977133531547345,-0.070652556162426,9.59,86.919998,9.7,0.315,0.46,0.0873,2.7298e+10,5.7e+08,4.4062e+10,1.5e+08,3.857e+09,1.2478e+10,0,0.0281,0.0393801556399834,0.0281,1.04721751792749,0.0294268122537626,NA,2015,171,0.42,0.04,0.06,0.09,0.02,0.06,1,1,0,"Materials",8,225
"675","LYB",3,0.1659,0.6084,0.2741,1.62,-0.0515731429284021,-0.0777549651145168,9.13,86.379997,9.42,0.36,0.81,0.0913,2.4283e+10,5.21e+08,4.5608e+10,1.27e+08,4.174e+09,8.314e+09,0,-6e-04,0.00669813320302069,-6e-04,0.235027738424473,-0.000141016643054684,NA,2016,160,0.42,0.05,0.05,0.09,0.02,0.06,1,1,0,"Materials",8,225
"676","M",1,0.0697,0.2416,0.1315,1.11,0.0180271870204107,0.0188201198855235,3.86,NA,NA,0.255,1.12,0.0476,2.227e+10,4.3e+08,2.6405e+10,NA,1.256e+09,NA,1e-04,0.0119,0.0132952391890025,0.0118,0.801367654744498,0.00955613832598508,6389100,2014,430,0.03,0,0,0,0,0.17,0,0,0,"Consumer Discretionary",1,226
"677","M",2,0.0708,0.2625,0.1367,0.98,-0.10128544915855,-0.0811167679078694,4.22,35.5,NA,0.272,1.12,0.0482,2.245e+10,4.12e+08,2.7686e+10,NA,1.335e+09,NA,0,0.0281,0.00746502761031947,0.0281,0.866954261917784,0.0243614147598897,NA,2015,323,0.22,0,0,0,0,0.12,1,0,0,"Consumer Discretionary",1,226
"678","M",3,0.051,0.2227,0.1058,0.76,-0.154819041674685,-0.148940842658402,3.22,36.279999,NA,0.356,1.08,0.0532,2.242e+10,3.85e+08,2.7931e+10,NA,1.486e+09,NA,0,-6e-04,0.0180271870204107,-6e-04,1.32155477518796,-0.000792932865112777,NA,2016,301,0.24,0,0.02,0,0,0.12,1,0,0,"Consumer Discretionary",1,226
"679","MA",1,0.2446,0.5068,0.423,6.26,-0.0130295673035385,-0.0123034838581579,3.1,NA,27.41,0.151,0,0.3733,1.2462e+10,1.258e+09,7.391e+09,NA,2.759e+09,6.917e+09,1e-04,0.0119,0.00520639313851365,0.0118,0.981998334796809,0.0116875803506023,4686000,2014,179,0.37,0.69,0.54,0,0,0.65,0,1,0,"Information Technology",7,227
"680","MA",2,0.241,0.5942,0.4381,6.6,-0.0057355224745836,0.0203587502512239,3.35,98.529999,29.25,0.196,0,0.3734,1.4242e+10,1.215e+09,8.312e+09,NA,3.116e+09,7.484e+09,0,0.0281,0.0935984917811543,0.0281,1.06738516447114,0.0299935231216391,NA,2015,188,0.4,0.12,0.13,0,0,0.1,0,1,0,"Information Technology",7,227
"681","MA",3,0.2323,0.6948,0.4096,5.93,0.0102216050820852,-0.00628198280587199,3.69,103.68,28.79,0.21,0.22,0.3818,1.5329e+10,1.169e+09,9.441e+09,NA,3.617e+09,6.79e+09,0,-6e-04,-0.0130295673035385,-6e-04,1.21013907563444,-0.000726083445380662,NA,2016,282,0.26,0,0.11,0,0,0.1,0,1,0,"Information Technology",7,227
"682","MAC",1,0.1349,0.3328,0.1722,1.52,0.0533084237209643,0.0540623145769256,10.45,NA,48.95,4.96,1.71,0.3829,9311209000,1.34e+08,7.98e+08,NA,3.37e+08,3077529000,1e-04,0.0119,0.031261483886832,0.0118,0.783297091920679,0.00934290568466402,462700,2014,289,0.23,0.13,0.05,0,0,1,0,0,0,"Financials",4,228
"683","MAC",2,0.04,0.0942,0.0638,1.62,0.0319844719090117,0.042536274011993,3.08,81.059998,8.07,0.25,1.28,0.4081,9.075e+09,1.4e+08,1.029e+09,NA,4.2e+08,3358749000,0,0.0281,0.0336732977918958,0.0281,1.25465238399355,0.0352557319902187,NA,2015,317,0.23,0.02,0.01,0,0.02,0.13,0,0,1,"Financials",4,228
"684","MAC",3,0.0487,0.117,0.0713,1.53,0.0425350127586,0.0327253969336176,3.52,69.010002,12.59,0.463,1.12,1.3549,1.3122e+10,1.43e+08,1.105e+09,NA,1.499e+09,5640120000,0,-6e-04,0.0533084237209643,-6e-04,1.25648475993537,-0.000753890855961222,NA,2016,274,0.28,0.01,0.04,0,0.04,0.13,0,0,1,"Financials",4,228
"685","MAR",1,0.1103,NA,NA,3.95,-0.00969277897906763,-0.0089893161670042,2.54,NA,29.54,0.315,NA,0.0483,6.342e+09,3.32e+08,1.1814e+10,NA,5.71e+08,-1.285e+09,1e-04,0.0119,0.026546692954144,0.0118,1.10330073744184,0.0131189487018137,1662700,2014,282,0.24,0.16,0.2,0.15,0,0.31,0,1,1,"Consumer Discretionary",1,229
"686","MAR",2,0.1327,NA,NA,3.76,-0.0561221209735904,-0.0284563797736844,3.15,68.849998,23.61,0.294,NA,0.049,6.794e+09,3.13e+08,1.2784e+10,NA,6.26e+08,-1.415e+09,0,0.0281,0.0483645904446621,0.0281,1.33058933370724,0.0373895602771735,NA,2015,231,0.36,0.04,0.04,0.02,0,0.12,1,0,1,"Consumer Discretionary",1,229
"687","MAR",3,0.0516,0.8829,0.1267,1.75,0.0483184841664661,0.0254167374986061,2.64,83.360001,26.77,0.391,NA,0.0546,6.865e+09,2.97e+08,1.3796e+10,NA,7.53e+08,-2.2e+09,0,-6e-04,-0.00969277897906763,-6e-04,1.17243802010573,-0.000703462812063435,NA,2016,206,0.36,0.03,0.04,0.02,0,0.12,1,0,1,"Consumer Discretionary",1,229
"688","MAS",1,0.119,1.1501,0.237,1.28,0.0404912017725056,0.0417123894294356,2.38,NA,10.14,0.144,10.63,-0.015,6.875e+09,3.49e+08,7.495e+09,NA,-1.14e+08,3.22e+08,1e-04,0.0119,-0.017946925786337,0.0118,1.43000100567755,0.016974011866995,3411800,2014,23,0.64,0.63,0.37,0.8,0.35,0.85,1,0,1,"Industrials",6,230
"689","MAS",2,0.0553,0.8999,0.1283,1.91,-0.0553309973188888,-0.029658453987004,1.02,28.51,25.93,0.392,6.39,0.0325,6.933e+09,3.52e+08,6.761e+09,NA,2.88e+08,5.35e+08,0,0.0281,0.0154903714823317,0.0281,2.06020788522951,0.0578918415749492,NA,2015,45,0.63,0.1,0.12,0.12,0.02,0.12,1,0,1,"Industrials",6,230
"690","MAS",3,0.0908,NA,NA,2.25,-0.000948265499399084,-0.0329239948231596,1.47,31.83,23.19,0.205,3.16,0.0985,7.167e+09,3.52e+08,7.006e+09,NA,8.56e+08,9.24e+08,0,-6e-04,0.0404912017725056,-6e-04,2.03531276155002,-0.00122118765693001,NA,2016,233,0.33,0,0.06,0,0,0.12,1,0,1,"Industrials",6,230
"691","MAT",1,0.0758,0.1609,0.1131,1.56,-0.0192006381825413,-0.0178436688688962,1.45,NA,14.58,0.721,0.36,0.1209,6526785000,3.46e+08,6.421e+09,NA,7.76e+08,3067044000,1e-04,0.0119,-0.0241131571224535,0.0118,1.03383135167294,0.0122992099497407,2250400,2014,302,0.2,0.36,0.26,0,0,0.29,0,1,0,"Consumer Discretionary",1,231
"692","MAT",2,0.0552,0.1312,0.0847,1.48,0.0888534128518803,0.109838915297494,1.08,27.469999,26.7,1.727,0.49,0.1394,6.44e+09,3.47e+08,6.485e+09,NA,9.04e+08,3251559000,0,0.0281,0.0279187428509887,0.0281,0.0939750366178047,0.00264069852896031,NA,2015,299,0.26,0,0.01,0,0,0.1,1,1,0,"Consumer Discretionary",1,231
"693","MAT",3,0.0485,0.1256,0.0808,1.66,-0.136204742267503,-0.136914148722432,0.92,27.59,23.07,1.447,0.71,0.0828,6.722e+09,3.41e+08,6.024e+09,NA,4.99e+08,2949071000,0,-6e-04,-0.0192006381825413,-6e-04,2.26161552274185,-0.00135696931364511,NA,2016,271,0.28,0,0.03,0,0,0.1,1,1,0,"Consumer Discretionary",1,231
"694","MCD",1,0.1342,0.3297,0.1764,3.03,-0.032652199008702,-0.0323372105717497,4.82,NA,18.18,0.638,0.89,0.1982,35386500000,1.02e+09,2.7567e+10,NA,5.465e+09,15293600000,1e-04,0.0119,0.0132525901393956,0.0118,0.693078630099869,0.00827832783517845,3725600,2014,187,0.35,0.39,0.22,0.4,0,0.01,1,1,1,"Consumer Discretionary",1,232
"695","MCD",2,0.1254,0.4543,0.1681,3.28,0.0342693116815721,0.0560675650882987,4.8,118.75,23.52,0.736,0.88,0.1987,3.6626e+10,1.006e+09,2.8106e+10,NA,5.585e+09,16009700000,0,0.0281,-0.00349779472947715,0.0281,0.443786166487341,0.0124703912782943,NA,2015,163,0.43,0.02,0.11,0,0,0.1,1,1,1,"Consumer Discretionary",1,232
"696","MCD",3,0.1359,1.9193,0.1921,4,0.0203335409388822,0.0137621081376096,5.44,122.68,22.15,0.669,1.17,0.1734,3.4281e+10,9.86e+08,2.7441e+10,NA,4.758e+09,12853400000,0,-6e-04,-0.032652199008702,-6e-04,0.52498072825377,-0.000314988436952262,NA,2016,84,0.56,0.13,0.13,0,0,0.1,1,1,1,"Consumer Discretionary",1,232
"697","MCHP",1,0.0998,0.1943,0.1395,1.94,-0.000886656526225218,-0.000316232985699156,1.82,NA,23.29,0.884,0.18,0.2434,3843524000,2.04e+08,1.383e+09,NA,3.37e+08,1927086000,1e-04,0.0119,0.0688050217038379,0.0118,1.2278642160971,0.0145887977499457,895400,2014,172,0.37,0.26,0.23,0,0,1,1,0,0,"Information Technology",7,233
"698","MCHP",2,0.0834,0.1766,0.1167,1.94,-0.0367052698675461,-0.0138575443863013,1.65,47.529999,26.35,0.832,0.51,0.0805,4003108000,2.06e+08,1.582e+09,NA,1.27e+08,2075108000,0,0.0281,0.0331696232682393,0.0281,0.489593029888552,0.0137575641398683,NA,2015,249,0.33,0.06,0.04,0,0,0.13,1,0,0,"Information Technology",7,233
"699","MCHP",3,0.0626,0.1545,0.0921,2.24,-0.0311541341755623,-0.0529751233635356,1.49,64.669998,311.5,0.878,0.47,0.2047,4628917000,2.18e+08,1.931e+09,NA,3.95e+08,2256289000,0,-6e-04,-0.000886656526225218,-6e-04,0.95070590087677,-0.000570423540526062,NA,2016,283,0.26,0,0.03,0,0,0.13,1,0,0,"Information Technology",7,233
"700","MCK",1,0.0292,0.162,0.0926,0.96,-0.0152033756935691,-0.0152088315334069,5.41,NA,35.31,0.165,0.45,0.0114,3.3433e+10,2.51e+08,1.22321e+11,NA,1.403e+09,7.649e+09,1e-04,0.0119,0.0259163216669777,0.0118,0.44798916775933,0.0053862721795601,787600,2014,393,0.1,0,0,0,0,0.52,0,0,0,"Health Care",5,234
"701","MCK",2,0.0279,0.1787,0.0928,0.89,0.0407734619516376,0.0544580201755224,6.27,200.270004,24.33,0.131,0.64,0.0109,3.4786e+10,2.39e+08,1.22196e+11,NA,1.338e+09,8.027e+09,0,0.0281,-0.0274391768025344,0.0281,1.33554015761268,0.0375286784289163,NA,2015,296,0.26,0,0.12,0,0,0.14,0,0,0,"Health Care",5,234
"702","MCK",3,0.0409,0.2668,0.1431,0.6,-0.0236414915518475,-0.0707953518118279,9.7,141.529999,16.89,0.109,1.05,0.0092,5.1759e+10,2.33e+08,1.37392e+11,NA,1.263e+09,9.084e+09,0,-6e-04,-0.0152033756935691,-6e-04,-0.00909306639640298,5.45583983784179e-06,NA,2016,178,0.39,0.1,0.15,0,0,0.14,0,0,0,"Health Care",5,234
"703","MCO",1,0.2182,NA,0.4456,4.42,-0.0528524099892935,-0.0520189194465984,4.61,NA,21.55,0.247,4.17,0.2527,3960900000,2.26e+08,2.73e+09,NA,6.9e+08,385200000,1e-04,0.0119,0.0350909501555859,0.0118,1.23004642222485,0.0146145477822532,710600,2014,344,0.16,0,0,0,0,0.78,0,0,0,"Financials",4,235
"704","MCO",2,0.1923,NA,NA,4.12,-0.0273290340741068,-0.0139901835422569,4.63,100.660004,21.36,0.278,6.24,0.2706,4395100000,2.24e+08,2.973e+09,NA,8.05e+08,3.37e+08,0,0.0281,0.0501738028752102,0.0281,2.29409539409289,0.0644640805740103,NA,2015,428,0.1,0,0,0,0,0.1,0,0,0,"Financials",4,235
"705","MCO",3,0.051,NA,NA,3.8,-0.0639947431014219,-0.093869945350736,1.36,94.690002,21.97,0.313,NA,0.2965,4.669e+09,2.14e+08,3.334e+09,NA,9.89e+08,-187800000,0,-6e-04,-0.0528524099892935,-6e-04,1.38915090449175,-0.00083349054269505,NA,2016,456,0.12,0,0.02,0,0,0.1,0,0,0,"Financials",4,235
"706","MDLZ",1,0.0313,0.0727,0.0608,1.15,-0.0720523545490259,-0.0711690687098673,1.28,NA,18.27,0.533,0.48,0.0865,7.5478e+10,1.789e+09,3.5015e+10,NA,3.067e+09,3.2215e+10,1e-04,0.0119,-0.0121078642446182,0.0118,0.470304995803837,0.00564959895048528,8685500,2014,143,0.41,0.81,0.47,0.57,0,0.17,0,1,1,"Consumer Staples",2,236
"707","MDLZ",2,0.1121,0.2606,0.1782,1.39,0.0304472220342688,0.0532080584658832,4.44,45.07,8.55,0.12,0.45,0.1109,7.2557e+10,1.789e+09,3.5299e+10,NA,3.915e+09,3.2373e+10,0,0.0281,0.0554606909940087,0.0281,1.47641313475038,0.0414872090864856,NA,2015,82,0.56,0.08,0.09,0.09,0,0.1,1,1,1,"Consumer Staples",2,236
"708","MDLZ",3,0.0267,0.0624,0.0496,1.41,0.0764804432643056,0.0783878516521279,1.05,44.720001,81.98,1.228,0.5,0.0638,6.6815e+10,1.709e+09,3.4244e+10,NA,2.184e+09,2.775e+10,0,-6e-04,-0.0720523545490259,-6e-04,1.47214306526435,-0.000883285839158608,NA,2016,72,0.59,0.09,0.1,0.11,0,0.1,1,1,1,"Consumer Staples",2,236
"709","MET",1,0.0069,0.0926,NA,0.08,-0.0277136482818868,-0.0267702644192802,5.42,NA,10.64,0.255,0.35,0.0176,8.36781e+11,1.077e+09,6.815e+10,NA,1.324e+09,6.4453e+10,1e-04,0.0119,-0.00766064267837475,0.0118,2.36405948217146,0.0279959018896232,5527100,2014,28,0.62,0.59,0.92,0.96,0.82,0.15,0,1,1,"Financials",4,237
"710","MET",2,0.0058,0.0736,NA,0.07,-0.0580223744106394,-0.0261996811627084,4.62,43.012478,9.52,0.281,0.35,0.0476,8.85296e+11,1.116e+09,6.8199e+10,NA,3.368e+09,6.1553e+10,0,0.0281,0.0326105451615346,0.0281,1.28883466335563,0.0362162540402932,NA,2015,13,0.75,0.09,0.12,0.09,0.09,0.16,1,1,1,"Financials",4,237
"711","MET",3,8e-04,0.0103,NA,0.07,-0.0205698989640322,-0.0523085917461674,0.67,48.101604,15.61,0.475,0.27,0.0844,9.02337e+11,1.143e+09,7.3316e+10,NA,6.309e+09,7.2053e+10,0,-6e-04,-0.0277136482818868,-6e-04,1.57230643767774,-0.000943383862606645,NA,2016,8,0.76,0.09,0.12,0.1,0.1,0.16,1,1,1,"Financials",4,237
"712","MGLN",1,0.0412,0.0693,0.0643,NA,-0.0191393405264954,-0.0186263478092115,2.9,NA,NA,NA,NA,0.0471,1.512e+09,2.8e+07,3.207e+09,NA,1.51e+08,NA,1e-04,0.0119,-0.0572130806128669,0.0118,0.748928414624451,0.00893735529256852,100700,2014,435,0,0,0,0,0,0,0,0,0,"Energy",3,238
"713","MGLN",2,0.0151,0.0286,0.025,NA,0.157969145891316,0.156381467776932,1.21,62.639999,NA,NA,0.02,0.0353,1.759e+09,2.8e+07,3.546e+09,NA,1.25e+08,NA,0,0.0281,-0.021303769762316,0.0281,0.0754910369556272,0.00212129813845313,NA,2015,479,0.05,0,0,0,0,0.05,0,0,0,"Energy",3,238
"714","MGLN",3,0.0345,0.0719,0.0541,NA,0.0330999072175544,-0.00662566130559004,3.22,76,NA,NA,0.23,0.0211,2.069e+09,2.7e+07,3.76e+09,NA,7.9e+07,NA,0,-6e-04,-0.0191393405264954,-6e-04,0.85498786213981,-0.000512992717283886,NA,2016,491,0.05,0,0,0,0,0.05,0,0,0,"Energy",3,238
"715","MHK",1,0.0634,0.1198,0.0912,1.41,0.0114583225955037,0.0127491576413649,7.25,NA,21.33,0,0.35,0.0432,6303684000,6.9e+07,5.788e+09,NA,2.5e+08,3719617000,1e-04,0.0119,0.0506873279267516,0.0118,0.3108095005857,0.00376755210691126,427700,2014,241,0.3,0.09,0.05,0.07,0.09,1,0,0,1,"Consumer Discretionary",1,239
"716","MHK",2,0.0675,0.1327,0.0915,1.53,-0.00699801335273947,0.0128249005412258,8.31,190.440002,24.73,0,0.48,0.0475,8.494e+09,7.2e+07,7.349e+09,NA,3.49e+08,4461057000,0,0.0281,0.0614896012780634,0.0281,1.1487148808836,0.0322788881528291,NA,2015,312,0.23,0,0.02,0.01,0.01,0.14,0,0,1,"Consumer Discretionary",1,239
"717","MHK",3,0.0922,0.175,0.1176,1.48,0.0112812992782899,-0.02051466784512,12.48,201.770004,16.03,0,0.32,0.0682,8.286e+09,7.3e+07,7.803e+09,NA,5.32e+08,4418006000,0,-6e-04,0.0114583225955037,-6e-04,2.15139174310203,-0.00129083504586122,NA,2016,256,0.3,0,0.02,0.01,0.02,0.14,0,1,1,"Consumer Discretionary",1,239
"718","MJN",1,0.1985,1.6622,0.3943,NA,NA,NA,3.54,NA,27.67,0.437,81.45,0.1549,3258200000,2.04e+08,3.901e+09,NA,5.8e+08,18700000,NA,NA,NA,NA,NA,NA,NA,2014,90,0.49,0.69,0.39,0.59,0,0.68,0,1,1,"Consumer Staples",2,240
"719","MJN",2,0.1681,NA,NA,NA,NA,NA,3.27,NA,22.82,0.48,3.46,0.1546,3.258e+09,2.03e+08,4.2e+09,NA,6.83e+08,291800000,NA,NA,NA,NA,NA,NA,NA,2015,10,0.75,0.09,0.13,0.12,0.11,0.1,1,1,1,"Consumer Staples",2,240
"720","MJN",3,0.1342,NA,NA,NA,NA,NA,2.92,NA,28.28,0.611,2.62,0.1632,3.474e+09,2.02e+08,4.409e+09,NA,7.19e+08,574300000,NA,NA,NA,NA,NA,NA,NA,2016,99,0.53,0.1,0.13,0,0,0.1,1,1,1,"Consumer Staples",2,240
"721","MKC",1,0.0988,0.2351,0.152,2.33,0.00483490598518083,0.00576221451980856,3.34,NA,NA,0.456,0.46,0.1016,4.165e+09,1.34e+08,4.014e+09,NA,4.08e+08,NA,1e-04,0.0119,-0.0108105191335044,0.0118,0.187039795680848,0.00230706958903401,457800,2014,6,0.78,0.86,0.77,0.79,0.41,1,1,1,0,"Consumer Staples",2,241
"722","MKC",2,0.09,0.232,0.1435,2.65,0.000745037718597396,0.0105273000784755,3.11,87.190002,NA,0.51,0.53,0.0943,4.45e+09,1.33e+08,4.123e+09,NA,3.89e+08,NA,0,0.0281,0.0042201424649862,0.0281,0.497320109077944,0.0139746950650902,NA,2015,27,0.67,0.12,0.11,0.13,0.06,0.1,1,1,0,"Consumer Staples",2,241
