"","symbol","section","sub.section","group","date","Asset Turnover","Cash Conversion Cycle","Days Inventory","Days Sales Outstanding","Fixed Assets Turnover","Inventory Turnover","Payables Period","Receivables Turnover"
"51","A","Efficiency Ratios","Efficiency",83,2008-10-01,NA,NA,NA,NA,NA,4,NA,NA
"52","A","Efficiency Ratios","Efficiency",83,2009-10-01,NA,NA,NA,NA,NA,3.65,NA,NA
"53","A","Efficiency Ratios","Efficiency",83,2010-10-01,NA,NA,NA,NA,NA,3.97,NA,NA
"54","A","Efficiency Ratios","Efficiency",83,2011-10-01,NA,NA,NA,NA,NA,3.82,NA,NA
"55","A","Efficiency Ratios","Efficiency",83,2012-10-01,NA,NA,NA,NA,NA,3.4,NA,NA
"56","A","Efficiency Ratios","Efficiency",83,2013-10-01,NA,NA,NA,NA,NA,3.12,NA,NA
"57","A","Efficiency Ratios","Efficiency",83,2014-10-01,NA,NA,NA,NA,NA,3.17,NA,NA
"58","A","Efficiency Ratios","Efficiency",83,2015-10-01,NA,NA,NA,NA,NA,2.48,NA,NA
"59","A","Efficiency Ratios","Efficiency",83,2016-10-01,NA,NA,NA,NA,NA,3.73,NA,NA
"60","A","Efficiency Ratios","Efficiency",83,2017-10-01,NA,NA,NA,NA,NA,3.72,NA,NA
"61","A","Efficiency Ratios","Efficiency",84,2008-10-01,NA,NA,NA,NA,7.11,NA,NA,NA
"62","A","Efficiency Ratios","Efficiency",84,2009-10-01,NA,NA,NA,NA,5.37,NA,NA,NA
"63","A","Efficiency Ratios","Efficiency",84,2010-10-01,NA,NA,NA,NA,5.97,NA,NA,NA
"64","A","Efficiency Ratios","Efficiency",84,2011-10-01,NA,NA,NA,NA,6.66,NA,NA,NA
"65","A","Efficiency Ratios","Efficiency",84,2012-10-01,NA,NA,NA,NA,6.32,NA,NA,NA
"66","A","Efficiency Ratios","Efficiency",84,2013-10-01,NA,NA,NA,NA,5.9,NA,NA,NA
"67","A","Efficiency Ratios","Efficiency",84,2014-10-01,NA,NA,NA,NA,6.24,NA,NA,NA
"68","A","Efficiency Ratios","Efficiency",84,2015-10-01,NA,NA,NA,NA,4.74,NA,NA,NA
"69","A","Efficiency Ratios","Efficiency",84,2016-10-01,NA,NA,NA,NA,6.76,NA,NA,NA
"70","A","Efficiency Ratios","Efficiency",84,2017-10-01,NA,NA,NA,NA,6.41,NA,NA,NA
"71","A","Efficiency Ratios","Efficiency",85,2008-10-01,0.77,NA,NA,NA,NA,NA,NA,NA
"72","A","Efficiency Ratios","Efficiency",85,2009-10-01,0.6,NA,NA,NA,NA,NA,NA,NA
"73","A","Efficiency Ratios","Efficiency",85,2010-10-01,0.63,NA,NA,NA,NA,NA,NA,NA
"74","A","Efficiency Ratios","Efficiency",85,2011-10-01,0.71,NA,NA,NA,NA,NA,NA,NA
"75","A","Efficiency Ratios","Efficiency",85,2012-10-01,0.7,NA,NA,NA,NA,NA,NA,NA
"76","A","Efficiency Ratios","Efficiency",85,2013-10-01,0.64,NA,NA,NA,NA,NA,NA,NA
"77","A","Efficiency Ratios","Efficiency",85,2014-10-01,0.65,NA,NA,NA,NA,NA,NA,NA
"78","A","Efficiency Ratios","Efficiency",85,2015-10-01,0.44,NA,NA,NA,NA,NA,NA,NA
"79","A","Efficiency Ratios","Efficiency",85,2016-10-01,0.55,NA,NA,NA,NA,NA,NA,NA
"80","A","Efficiency Ratios","Efficiency",85,2017-10-01,0.55,NA,NA,NA,NA,NA,NA,NA
"81","AAL","Efficiency Ratios","Efficiency",78,2008-12-01,NA,NA,NA,14.11,NA,NA,NA,NA
"82","AAL","Efficiency Ratios","Efficiency",78,2009-12-01,NA,NA,NA,14.47,NA,NA,NA,NA
"83","AAL","Efficiency Ratios","Efficiency",78,2010-12-01,NA,NA,NA,12.4,NA,NA,NA,NA
"84","AAL","Efficiency Ratios","Efficiency",78,2011-12-01,NA,NA,NA,12.48,NA,NA,NA,NA
"85","AAL","Efficiency Ratios","Efficiency",78,2012-12-01,NA,NA,NA,14.88,NA,NA,NA,NA
"86","AAL","Efficiency Ratios","Efficiency",78,2013-12-01,NA,NA,NA,18.32,NA,NA,NA,NA
"87","AAL","Efficiency Ratios","Efficiency",78,2014-12-01,NA,NA,NA,14.25,NA,NA,NA,NA
"88","AAL","Efficiency Ratios","Efficiency",78,2015-12-01,NA,NA,NA,14.23,NA,NA,NA,NA
"89","AAL","Efficiency Ratios","Efficiency",78,2016-12-01,NA,NA,NA,13.71,NA,NA,NA,NA
"90","AAL","Efficiency Ratios","Efficiency",78,2017-12-01,NA,NA,NA,14.47,NA,NA,NA,NA
"91","AAL","Efficiency Ratios","Efficiency",79,2008-12-01,NA,NA,22.89,NA,NA,NA,NA,NA
"92","AAL","Efficiency Ratios","Efficiency",79,2009-12-01,NA,NA,36.15,NA,NA,NA,NA,NA
"93","AAL","Efficiency Ratios","Efficiency",79,2010-12-01,NA,NA,33.77,NA,NA,NA,NA,NA
"94","AAL","Efficiency Ratios","Efficiency",79,2011-12-01,NA,NA,18.92,NA,NA,NA,NA,NA
"95","AAL","Efficiency Ratios","Efficiency",79,2012-12-01,NA,NA,10.7,NA,NA,NA,NA,NA
"96","AAL","Efficiency Ratios","Efficiency",79,2013-12-01,NA,NA,13.76,NA,NA,NA,NA,NA
"97","AAL","Efficiency Ratios","Efficiency",79,2014-12-01,NA,NA,11.36,NA,NA,NA,NA,NA
"98","AAL","Efficiency Ratios","Efficiency",79,2015-12-01,NA,NA,12.11,NA,NA,NA,NA,NA
"99","AAL","Efficiency Ratios","Efficiency",79,2016-12-01,NA,NA,12.61,NA,NA,NA,NA,NA
"100","AAL","Efficiency Ratios","Efficiency",79,2017-12-01,NA,NA,14.37,NA,NA,NA,NA,NA
"101","AAL","Efficiency Ratios","Efficiency",80,2008-12-01,NA,NA,NA,NA,NA,NA,43.37,NA
"102","AAL","Efficiency Ratios","Efficiency",80,2009-12-01,NA,NA,NA,NA,NA,NA,67.36,NA
"103","AAL","Efficiency Ratios","Efficiency",80,2010-12-01,NA,NA,NA,NA,NA,NA,65.13,NA
"104","AAL","Efficiency Ratios","Efficiency",80,2011-12-01,NA,NA,NA,NA,NA,NA,33.79,NA
"105","AAL","Efficiency Ratios","Efficiency",80,2012-12-01,NA,NA,NA,NA,NA,NA,20.12,NA
"106","AAL","Efficiency Ratios","Efficiency",80,2013-12-01,NA,NA,NA,NA,NA,NA,22.57,NA
"107","AAL","Efficiency Ratios","Efficiency",80,2014-12-01,NA,NA,NA,NA,NA,NA,15.47,NA
"108","AAL","Efficiency Ratios","Efficiency",80,2015-12-01,NA,NA,NA,NA,NA,NA,19.06,NA
"109","AAL","Efficiency Ratios","Efficiency",80,2016-12-01,NA,NA,NA,NA,NA,NA,20.34,NA
"110","AAL","Efficiency Ratios","Efficiency",80,2017-12-01,NA,NA,NA,NA,NA,NA,19.21,NA
"111","AAL","Efficiency Ratios","Efficiency",81,2008-12-01,NA,-6.37,NA,NA,NA,NA,NA,NA
"112","AAL","Efficiency Ratios","Efficiency",81,2009-12-01,NA,-16.74,NA,NA,NA,NA,NA,NA
"113","AAL","Efficiency Ratios","Efficiency",81,2010-12-01,NA,-18.96,NA,NA,NA,NA,NA,NA
"114","AAL","Efficiency Ratios","Efficiency",81,2011-12-01,NA,-2.39,NA,NA,NA,NA,NA,NA
"115","AAL","Efficiency Ratios","Efficiency",81,2012-12-01,NA,5.46,NA,NA,NA,NA,NA,NA
"116","AAL","Efficiency Ratios","Efficiency",81,2013-12-01,NA,9.5,NA,NA,NA,NA,NA,NA
"117","AAL","Efficiency Ratios","Efficiency",81,2014-12-01,NA,10.14,NA,NA,NA,NA,NA,NA
"118","AAL","Efficiency Ratios","Efficiency",81,2015-12-01,NA,7.27,NA,NA,NA,NA,NA,NA
"119","AAL","Efficiency Ratios","Efficiency",81,2016-12-01,NA,5.99,NA,NA,NA,NA,NA,NA
"120","AAL","Efficiency Ratios","Efficiency",81,2017-12-01,NA,9.62,NA,NA,NA,NA,NA,NA
"121","AAL","Efficiency Ratios","Efficiency",82,2008-12-01,NA,NA,NA,NA,NA,NA,NA,25.86
"122","AAL","Efficiency Ratios","Efficiency",82,2009-12-01,NA,NA,NA,NA,NA,NA,NA,25.23
"123","AAL","Efficiency Ratios","Efficiency",82,2010-12-01,NA,NA,NA,NA,NA,NA,NA,29.44
"124","AAL","Efficiency Ratios","Efficiency",82,2011-12-01,NA,NA,NA,NA,NA,NA,NA,29.24
"125","AAL","Efficiency Ratios","Efficiency",82,2012-12-01,NA,NA,NA,NA,NA,NA,NA,24.54
"126","AAL","Efficiency Ratios","Efficiency",82,2013-12-01,NA,NA,NA,NA,NA,NA,NA,19.93
"127","AAL","Efficiency Ratios","Efficiency",82,2014-12-01,NA,NA,NA,NA,NA,NA,NA,25.61
"128","AAL","Efficiency Ratios","Efficiency",82,2015-12-01,NA,NA,NA,NA,NA,NA,NA,25.65
"129","AAL","Efficiency Ratios","Efficiency",82,2016-12-01,NA,NA,NA,NA,NA,NA,NA,26.62
"130","AAL","Efficiency Ratios","Efficiency",82,2017-12-01,NA,NA,NA,NA,NA,NA,NA,25.23
"131","AAL","Efficiency Ratios","Efficiency",83,2008-12-01,NA,NA,NA,NA,NA,15.95,NA,NA
"132","AAL","Efficiency Ratios","Efficiency",83,2009-12-01,NA,NA,NA,NA,NA,10.1,NA,NA
"133","AAL","Efficiency Ratios","Efficiency",83,2010-12-01,NA,NA,NA,NA,NA,10.81,NA,NA
"134","AAL","Efficiency Ratios","Efficiency",83,2011-12-01,NA,NA,NA,NA,NA,19.29,NA,NA
"135","AAL","Efficiency Ratios","Efficiency",83,2012-12-01,NA,NA,NA,NA,NA,34.11,NA,NA
"136","AAL","Efficiency Ratios","Efficiency",83,2013-12-01,NA,NA,NA,NA,NA,26.53,NA,NA
"137","AAL","Efficiency Ratios","Efficiency",83,2014-12-01,NA,NA,NA,NA,NA,32.12,NA,NA
"138","AAL","Efficiency Ratios","Efficiency",83,2015-12-01,NA,NA,NA,NA,NA,30.15,NA,NA
"139","AAL","Efficiency Ratios","Efficiency",83,2016-12-01,NA,NA,NA,NA,NA,28.94,NA,NA
"140","AAL","Efficiency Ratios","Efficiency",83,2017-12-01,NA,NA,NA,NA,NA,25.4,NA,NA
"141","AAL","Efficiency Ratios","Efficiency",84,2008-12-01,NA,NA,NA,NA,1.43,NA,NA,NA
"142","AAL","Efficiency Ratios","Efficiency",84,2009-12-01,NA,NA,NA,NA,1.28,NA,NA,NA
"143","AAL","Efficiency Ratios","Efficiency",84,2010-12-01,NA,NA,NA,NA,1.45,NA,NA,NA
"144","AAL","Efficiency Ratios","Efficiency",84,2011-12-01,NA,NA,NA,NA,1.63,NA,NA,NA
"145","AAL","Efficiency Ratios","Efficiency",84,2012-12-01,NA,NA,NA,NA,1.79,NA,NA,NA
"146","AAL","Efficiency Ratios","Efficiency",84,2013-12-01,NA,NA,NA,NA,1.64,NA,NA,NA
"147","AAL","Efficiency Ratios","Efficiency",84,2014-12-01,NA,NA,NA,NA,2.01,NA,NA,NA
"148","AAL","Efficiency Ratios","Efficiency",84,2015-12-01,NA,NA,NA,NA,1.62,NA,NA,NA
"149","AAL","Efficiency Ratios","Efficiency",84,2016-12-01,NA,NA,NA,NA,1.37,NA,NA,NA
"150","AAL","Efficiency Ratios","Efficiency",84,2017-12-01,NA,NA,NA,NA,1.29,NA,NA,NA
"151","AAL","Efficiency Ratios","Efficiency",85,2008-12-01,0.88,NA,NA,NA,NA,NA,NA,NA
"152","AAL","Efficiency Ratios","Efficiency",85,2009-12-01,0.79,NA,NA,NA,NA,NA,NA,NA
"153","AAL","Efficiency Ratios","Efficiency",85,2010-12-01,0.88,NA,NA,NA,NA,NA,NA,NA
"154","AAL","Efficiency Ratios","Efficiency",85,2011-12-01,0.98,NA,NA,NA,NA,NA,NA,NA
"155","AAL","Efficiency Ratios","Efficiency",85,2012-12-01,1.05,NA,NA,NA,NA,NA,NA,NA
"156","AAL","Efficiency Ratios","Efficiency",85,2013-12-01,0.81,NA,NA,NA,NA,NA,NA,NA
"157","AAL","Efficiency Ratios","Efficiency",85,2014-12-01,0.99,NA,NA,NA,NA,NA,NA,NA
"158","AAL","Efficiency Ratios","Efficiency",85,2015-12-01,0.89,NA,NA,NA,NA,NA,NA,NA
"159","AAL","Efficiency Ratios","Efficiency",85,2016-12-01,0.81,NA,NA,NA,NA,NA,NA,NA
"160","AAL","Efficiency Ratios","Efficiency",85,2017-12-01,0.82,NA,NA,NA,NA,NA,NA,NA
"161","AAP","Efficiency Ratios","Efficiency",78,2008-12-01,NA,NA,NA,6.47,NA,NA,NA,NA
"162","AAP","Efficiency Ratios","Efficiency",78,2009-12-01,NA,NA,NA,6.4,NA,NA,NA,NA
"163","AAP","Efficiency Ratios","Efficiency",78,2010-12-01,NA,NA,NA,6.68,NA,NA,NA,NA
"164","AAP","Efficiency Ratios","Efficiency",78,2011-12-01,NA,NA,NA,4.12,NA,NA,NA,NA
"165","AAP","Efficiency Ratios","Efficiency",78,2012-12-01,NA,NA,NA,7.2,NA,NA,NA,NA
"166","AAP","Efficiency Ratios","Efficiency",78,2013-12-01,NA,NA,NA,14.44,NA,NA,NA,NA
"167","AAP","Efficiency Ratios","Efficiency",78,2014-12-01,NA,NA,NA,16.08,NA,NA,NA,NA
"168","AAP","Efficiency Ratios","Efficiency",78,2015-12-01,NA,NA,NA,22.36,NA,NA,NA,NA
"169","AAP","Efficiency Ratios","Efficiency",78,2016-12-01,NA,NA,NA,23.97,NA,NA,NA,NA
"170","AAP","Efficiency Ratios","Efficiency",78,2017-12-01,NA,NA,NA,24.48,NA,NA,NA,NA
"171","AAP","Efficiency Ratios","Efficiency",79,2008-12-01,NA,NA,214.74,NA,NA,NA,NA,NA
"172","AAP","Efficiency Ratios","Efficiency",79,2009-12-01,NA,NA,214.58,NA,NA,NA,NA,NA
"173","AAP","Efficiency Ratios","Efficiency",79,2010-12-01,NA,NA,215.25,NA,NA,NA,NA,NA
"174","AAP","Efficiency Ratios","Efficiency",79,2011-12-01,NA,NA,229.92,NA,NA,NA,NA,NA
"175","AAP","Efficiency Ratios","Efficiency",79,2012-12-01,NA,NA,255.62,NA,NA,NA,NA,NA
"176","AAP","Efficiency Ratios","Efficiency",79,2013-12-01,NA,NA,273.9,NA,NA,NA,NA,NA
"177","AAP","Efficiency Ratios","Efficiency",79,2014-12-01,NA,NA,219.85,NA,NA,NA,NA,NA
"178","AAP","Efficiency Ratios","Efficiency",79,2015-12-01,NA,NA,278.57,NA,NA,NA,NA,NA
"179","AAP","Efficiency Ratios","Efficiency",79,2016-12-01,NA,NA,292.06,NA,NA,NA,NA,NA
"180","AAP","Efficiency Ratios","Efficiency",79,2017-12-01,NA,NA,293.12,NA,NA,NA,NA,NA
"181","AAP","Efficiency Ratios","Efficiency",80,2008-12-01,NA,NA,NA,NA,NA,NA,100.83,NA
"182","AAP","Efficiency Ratios","Efficiency",80,2009-12-01,NA,NA,NA,NA,NA,NA,117.98,NA
"183","AAP","Efficiency Ratios","Efficiency",80,2010-12-01,NA,NA,NA,NA,NA,NA,142.98,NA
"184","AAP","Efficiency Ratios","Efficiency",80,2011-12-01,NA,NA,NA,NA,NA,NA,175.19,NA
"185","AAP","Efficiency Ratios","Efficiency",80,2012-12-01,NA,NA,NA,NA,NA,NA,216.34,NA
"186","AAP","Efficiency Ratios","Efficiency",80,2013-12-01,NA,NA,NA,NA,NA,NA,237.04,NA
"187","AAP","Efficiency Ratios","Efficiency",80,2014-12-01,NA,NA,NA,NA,NA,NA,178.63,NA
"188","AAP","Efficiency Ratios","Efficiency",80,2015-12-01,NA,NA,NA,NA,NA,NA,216.33,NA
"189","AAP","Efficiency Ratios","Efficiency",80,2016-12-01,NA,NA,NA,NA,NA,NA,216.11,NA
"190","AAP","Efficiency Ratios","Efficiency",80,2017-12-01,NA,NA,NA,NA,NA,NA,206.38,NA
"191","AAP","Efficiency Ratios","Efficiency",81,2008-12-01,NA,120.38,NA,NA,NA,NA,NA,NA
"192","AAP","Efficiency Ratios","Efficiency",81,2009-12-01,NA,102.99,NA,NA,NA,NA,NA,NA
"193","AAP","Efficiency Ratios","Efficiency",81,2010-12-01,NA,78.94,NA,NA,NA,NA,NA,NA
"194","AAP","Efficiency Ratios","Efficiency",81,2011-12-01,NA,58.85,NA,NA,NA,NA,NA,NA
"195","AAP","Efficiency Ratios","Efficiency",81,2012-12-01,NA,46.49,NA,NA,NA,NA,NA,NA
"196","AAP","Efficiency Ratios","Efficiency",81,2013-12-01,NA,51.3,NA,NA,NA,NA,NA,NA
"197","AAP","Efficiency Ratios","Efficiency",81,2014-12-01,NA,57.3,NA,NA,NA,NA,NA,NA
"198","AAP","Efficiency Ratios","Efficiency",81,2015-12-01,NA,84.6,NA,NA,NA,NA,NA,NA
"199","AAP","Efficiency Ratios","Efficiency",81,2016-12-01,NA,99.91,NA,NA,NA,NA,NA,NA
"200","AAP","Efficiency Ratios","Efficiency",81,2017-12-01,NA,111.22,NA,NA,NA,NA,NA,NA
"201","AAP","Efficiency Ratios","Efficiency",82,2008-12-01,NA,NA,NA,NA,NA,NA,NA,56.45
"202","AAP","Efficiency Ratios","Efficiency",82,2009-12-01,NA,NA,NA,NA,NA,NA,NA,57.05
"203","AAP","Efficiency Ratios","Efficiency",82,2010-12-01,NA,NA,NA,NA,NA,NA,NA,54.66
"204","AAP","Efficiency Ratios","Efficiency",82,2011-12-01,NA,NA,NA,NA,NA,NA,NA,88.62
"205","AAP","Efficiency Ratios","Efficiency",82,2012-12-01,NA,NA,NA,NA,NA,NA,NA,50.66
"206","AAP","Efficiency Ratios","Efficiency",82,2013-12-01,NA,NA,NA,NA,NA,NA,NA,25.27
"207","AAP","Efficiency Ratios","Efficiency",82,2014-12-01,NA,NA,NA,NA,NA,NA,NA,22.7
"208","AAP","Efficiency Ratios","Efficiency",82,2015-12-01,NA,NA,NA,NA,NA,NA,NA,16.33
"209","AAP","Efficiency Ratios","Efficiency",82,2016-12-01,NA,NA,NA,NA,NA,NA,NA,15.23
"210","AAP","Efficiency Ratios","Efficiency",82,2017-12-01,NA,NA,NA,NA,NA,NA,NA,14.91
"211","AAP","Efficiency Ratios","Efficiency",83,2008-12-01,NA,NA,NA,NA,NA,1.7,NA,NA
"212","AAP","Efficiency Ratios","Efficiency",83,2009-12-01,NA,NA,NA,NA,NA,1.7,NA,NA
"213","AAP","Efficiency Ratios","Efficiency",83,2010-12-01,NA,NA,NA,NA,NA,1.7,NA,NA
"214","AAP","Efficiency Ratios","Efficiency",83,2011-12-01,NA,NA,NA,NA,NA,1.59,NA,NA
"215","AAP","Efficiency Ratios","Efficiency",83,2012-12-01,NA,NA,NA,NA,NA,1.43,NA,NA
"216","AAP","Efficiency Ratios","Efficiency",83,2013-12-01,NA,NA,NA,NA,NA,1.33,NA,NA
"217","AAP","Efficiency Ratios","Efficiency",83,2014-12-01,NA,NA,NA,NA,NA,1.66,NA,NA
"218","AAP","Efficiency Ratios","Efficiency",83,2015-12-01,NA,NA,NA,NA,NA,1.31,NA,NA
"219","AAP","Efficiency Ratios","Efficiency",83,2016-12-01,NA,NA,NA,NA,NA,1.25,NA,NA
"220","AAP","Efficiency Ratios","Efficiency",83,2017-12-01,NA,NA,NA,NA,NA,1.25,NA,NA
"221","AAP","Efficiency Ratios","Efficiency",84,2008-12-01,NA,NA,NA,NA,4.85,NA,NA,NA
"222","AAP","Efficiency Ratios","Efficiency",84,2009-12-01,NA,NA,NA,NA,4.98,NA,NA,NA
"223","AAP","Efficiency Ratios","Efficiency",84,2010-12-01,NA,NA,NA,NA,5.28,NA,NA,NA
"224","AAP","Efficiency Ratios","Efficiency",84,2011-12-01,NA,NA,NA,NA,5.22,NA,NA,NA
"225","AAP","Efficiency Ratios","Efficiency",84,2012-12-01,NA,NA,NA,NA,4.93,NA,NA,NA
"226","AAP","Efficiency Ratios","Efficiency",84,2013-12-01,NA,NA,NA,NA,5.04,NA,NA,NA
"227","AAP","Efficiency Ratios","Efficiency",84,2014-12-01,NA,NA,NA,NA,7.25,NA,NA,NA
"228","AAP","Efficiency Ratios","Efficiency",84,2015-12-01,NA,NA,NA,NA,6.79,NA,NA,NA
"229","AAP","Efficiency Ratios","Efficiency",84,2016-12-01,NA,NA,NA,NA,6.64,NA,NA,NA
"230","AAP","Efficiency Ratios","Efficiency",84,2017-12-01,NA,NA,NA,NA,6.6,NA,NA,NA
"231","AAP","Efficiency Ratios","Efficiency",85,2008-12-01,1.78,NA,NA,NA,NA,NA,NA,NA
"232","AAP","Efficiency Ratios","Efficiency",85,2009-12-01,1.79,NA,NA,NA,NA,NA,NA,NA
"233","AAP","Efficiency Ratios","Efficiency",85,2010-12-01,1.84,NA,NA,NA,NA,NA,NA,NA
"234","AAP","Efficiency Ratios","Efficiency",85,2011-12-01,1.76,NA,NA,NA,NA,NA,NA,NA
"235","AAP","Efficiency Ratios","Efficiency",85,2012-12-01,1.5,NA,NA,NA,NA,NA,NA,NA
"236","AAP","Efficiency Ratios","Efficiency",85,2013-12-01,1.28,NA,NA,NA,NA,NA,NA,NA
"237","AAP","Efficiency Ratios","Efficiency",85,2014-12-01,1.46,NA,NA,NA,NA,NA,NA,NA
"238","AAP","Efficiency Ratios","Efficiency",85,2015-12-01,1.21,NA,NA,NA,NA,NA,NA,NA
"239","AAP","Efficiency Ratios","Efficiency",85,2016-12-01,1.16,NA,NA,NA,NA,NA,NA,NA
"240","AAP","Efficiency Ratios","Efficiency",85,2017-12-01,1.12,NA,NA,NA,NA,NA,NA,NA
"241","AAPL","Efficiency Ratios","Efficiency",78,2008-09-01,NA,NA,NA,22.81,NA,NA,NA,NA
"242","AAPL","Efficiency Ratios","Efficiency",78,2009-09-01,NA,NA,NA,24.6,NA,NA,NA,NA
"243","AAPL","Efficiency Ratios","Efficiency",78,2010-09-01,NA,NA,NA,24.82,NA,NA,NA,NA
"244","AAPL","Efficiency Ratios","Efficiency",78,2011-09-01,NA,NA,NA,18.34,NA,NA,NA,NA
"245","AAPL","Efficiency Ratios","Efficiency",78,2012-09-01,NA,NA,NA,19.01,NA,NA,NA,NA
"246","AAPL","Efficiency Ratios","Efficiency",78,2013-09-01,NA,NA,NA,25.66,NA,NA,NA,NA
"247","AAPL","Efficiency Ratios","Efficiency",78,2014-09-01,NA,NA,NA,30.51,NA,NA,NA,NA
"248","AAPL","Efficiency Ratios","Efficiency",78,2015-09-01,NA,NA,NA,26.79,NA,NA,NA,NA
"249","AAPL","Efficiency Ratios","Efficiency",78,2016-09-01,NA,NA,NA,27.59,NA,NA,NA,NA
"250","AAPL","Efficiency Ratios","Efficiency",78,2017-09-01,NA,NA,NA,26.77,NA,NA,NA,NA
"251","AAPL","Efficiency Ratios","Efficiency",79,2008-09-01,NA,NA,7.31,NA,NA,NA,NA,NA
"252","AAPL","Efficiency Ratios","Efficiency",79,2009-09-01,NA,NA,6.85,NA,NA,NA,NA,NA
"253","AAPL","Efficiency Ratios","Efficiency",79,2010-09-01,NA,NA,6.95,NA,NA,NA,NA,NA
"254","AAPL","Efficiency Ratios","Efficiency",79,2011-09-01,NA,NA,5.17,NA,NA,NA,NA,NA
"255","AAPL","Efficiency Ratios","Efficiency",79,2012-09-01,NA,NA,3.26,NA,NA,NA,NA,NA
"256","AAPL","Efficiency Ratios","Efficiency",79,2013-09-01,NA,NA,4.37,NA,NA,NA,NA,NA
"257","AAPL","Efficiency Ratios","Efficiency",79,2014-09-01,NA,NA,6.3,NA,NA,NA,NA,NA
"258","AAPL","Efficiency Ratios","Efficiency",79,2015-09-01,NA,NA,5.81,NA,NA,NA,NA,NA
"259","AAPL","Efficiency Ratios","Efficiency",79,2016-09-01,NA,NA,6.22,NA,NA,NA,NA,NA
"260","AAPL","Efficiency Ratios","Efficiency",79,2017-09-01,NA,NA,9.04,NA,NA,NA,NA,NA
"261","AAPL","Efficiency Ratios","Efficiency",80,2008-09-01,NA,NA,NA,NA,NA,NA,89.74,NA
"262","AAPL","Efficiency Ratios","Efficiency",80,2009-09-01,NA,NA,NA,NA,NA,NA,79.02,NA
"263","AAPL","Efficiency Ratios","Efficiency",80,2010-09-01,NA,NA,NA,NA,NA,NA,81.3,NA
"264","AAPL","Efficiency Ratios","Efficiency",80,2011-09-01,NA,NA,NA,NA,NA,NA,75.48,NA
"265","AAPL","Efficiency Ratios","Efficiency",80,2012-09-01,NA,NA,NA,NA,NA,NA,74.38,NA
"266","AAPL","Efficiency Ratios","Efficiency",80,2013-09-01,NA,NA,NA,NA,NA,NA,74.54,NA
"267","AAPL","Efficiency Ratios","Efficiency",80,2014-09-01,NA,NA,NA,NA,NA,NA,85.45,NA
"268","AAPL","Efficiency Ratios","Efficiency",80,2015-09-01,NA,NA,NA,NA,NA,NA,85.57,NA
"269","AAPL","Efficiency Ratios","Efficiency",80,2016-09-01,NA,NA,NA,NA,NA,NA,101.11,NA
"270","AAPL","Efficiency Ratios","Efficiency",80,2017-09-01,NA,NA,NA,NA,NA,NA,111.72,NA
"271","AAPL","Efficiency Ratios","Efficiency",81,2008-09-01,NA,-59.61,NA,NA,NA,NA,NA,NA
"272","AAPL","Efficiency Ratios","Efficiency",81,2009-09-01,NA,-47.58,NA,NA,NA,NA,NA,NA
"273","AAPL","Efficiency Ratios","Efficiency",81,2010-09-01,NA,-49.53,NA,NA,NA,NA,NA,NA
"274","AAPL","Efficiency Ratios","Efficiency",81,2011-09-01,NA,-51.96,NA,NA,NA,NA,NA,NA
"275","AAPL","Efficiency Ratios","Efficiency",81,2012-09-01,NA,-52.13,NA,NA,NA,NA,NA,NA
"276","AAPL","Efficiency Ratios","Efficiency",81,2013-09-01,NA,-44.5,NA,NA,NA,NA,NA,NA
"277","AAPL","Efficiency Ratios","Efficiency",81,2014-09-01,NA,-48.64,NA,NA,NA,NA,NA,NA
"278","AAPL","Efficiency Ratios","Efficiency",81,2015-09-01,NA,-52.97,NA,NA,NA,NA,NA,NA
"279","AAPL","Efficiency Ratios","Efficiency",81,2016-09-01,NA,-67.29,NA,NA,NA,NA,NA,NA
"280","AAPL","Efficiency Ratios","Efficiency",81,2017-09-01,NA,-75.91,NA,NA,NA,NA,NA,NA
"281","AAPL","Efficiency Ratios","Efficiency",82,2008-09-01,NA,NA,NA,NA,NA,NA,NA,16
"282","AAPL","Efficiency Ratios","Efficiency",82,2009-09-01,NA,NA,NA,NA,NA,NA,NA,14.84
"283","AAPL","Efficiency Ratios","Efficiency",82,2010-09-01,NA,NA,NA,NA,NA,NA,NA,14.71
"284","AAPL","Efficiency Ratios","Efficiency",82,2011-09-01,NA,NA,NA,NA,NA,NA,NA,19.9
"285","AAPL","Efficiency Ratios","Efficiency",82,2012-09-01,NA,NA,NA,NA,NA,NA,NA,19.2
"286","AAPL","Efficiency Ratios","Efficiency",82,2013-09-01,NA,NA,NA,NA,NA,NA,NA,14.22
"287","AAPL","Efficiency Ratios","Efficiency",82,2014-09-01,NA,NA,NA,NA,NA,NA,NA,11.96
"288","AAPL","Efficiency Ratios","Efficiency",82,2015-09-01,NA,NA,NA,NA,NA,NA,NA,13.62
"289","AAPL","Efficiency Ratios","Efficiency",82,2016-09-01,NA,NA,NA,NA,NA,NA,NA,13.23
"290","AAPL","Efficiency Ratios","Efficiency",82,2017-09-01,NA,NA,NA,NA,NA,NA,NA,13.63
"291","AAPL","Efficiency Ratios","Efficiency",83,2008-09-01,NA,NA,NA,NA,NA,49.9,NA,NA
"292","AAPL","Efficiency Ratios","Efficiency",83,2009-09-01,NA,NA,NA,NA,NA,53.28,NA,NA
"293","AAPL","Efficiency Ratios","Efficiency",83,2010-09-01,NA,NA,NA,NA,NA,52.51,NA,NA
