"","CompaniesIndex","YearIndex","Roa","Roe","Roic","TobinsQ","Ra","AlphaJensen","Eps","DebtToEquityRatio","NetMargin","TotalAssets","Shares","Revenue","NetIncome","Beta","CostEquity","GreenScore","EnergyProductivity","CarbonProductivity","WaterProductivity","WasteProductivity","Green.Revenue","SustainabilityPayLink","SustainableThemedCommitment","AuditScore","GicsClassification","FirmSize","LogTobinsQ"
"975",326,2,0.0788,0.1791,0.1101,2.87,0.0166157976547314,0.0167261520042447,3.79,0.73,0.1453,3.883e+09,8.7e+07,2.143e+09,3.11e+08,0.675006235664574,0.0189676752221745,0.13,0,0,0,0,0.13,0,0,0,6,22.0798738876959,1.05431202977153
"976",326,3,0.0448,0.1111,0.0647,1.85,-0.000994555033887984,-0.0113212966980491,2.98,0.81,0.1277,4.402e+09,8.6e+07,2.556e+09,3.26e+08,0.18392391585551,-0.000110354349513306,0.13,0,0,0,0,0.13,0,0,0,6,22.2053248200507,0.615185639090233
"977",327,1,0.0271,0.094,0.0595,0.9,0.0218832528237077,-0.00262997438838067,4.01,1.13,0.089,3.6499e+10,2.47e+08,9.647e+09,8.59e+08,-0.0749827846078835,-0.000784796858373025,0.48,0.31,0.59,0.48,0,0.89,0,1,1,11,24.3205506998993,-0.105360515657826
"978",327,2,0.0302,0.104,0.064,1.02,0.00287844097290234,0.00323501843372477,4.63,1.02,0.0948,3.7244e+10,2.49e+08,1.0557e+10,1.001e+09,0.872356840287842,0.0245132272120884,0.5,0,0.09,0.09,0,0.11,1,1,1,11,24.3407566949727,0.0198026272961797
"979",327,3,0.0334,0.1166,0.068,0.93,-0.0465579694476529,-0.0362103663622795,5.37,1.07,0.1052,3.9732e+10,2.51e+08,1.1035e+10,1.161e+09,0.594295768037387,-0.000356577460822432,0.51,0,0.1,0.12,0,0.1,1,1,1,11,24.4054227452995,-0.0725706928348354
"980",328,1,0.0074,0.0633,0.0784737328355722,0.19,0.0158819287553265,-0.0246681282991343,2.41,0.46,0.1843,1.73442e+11,5.38e+08,1.0475e+10,1.958e+09,1.7824147404826,0.0211324939376946,0.13,0,0,0,0,0.65,0,0,0,4,25.8791090864965,-1.66073120682165
"981",328,2,0.0097,0.0835,0.0640330313785442,0.18,0.0643157565943339,0.0645827093595463,3.23,0.52,0.1608,1.75335e+11,5.39e+08,8.067e+09,1.344e+09,1.4430625286285,0.0405500570544608,0.1,0,0,0,0,0.1,0,0,0,4,25.8899642666743,-1.71479842809193
"982",328,3,0.0098,0.0847,0.0985967434645222,0.15,-0.0134476553496282,0.0147486120150495,3.58,0.6,0.2202,1.90328e+11,5.33e+08,8.058e+09,1.774e+09,0.444921275354054,-0.000266952765212433,0.13,0,0.03,0,0,0.1,0,0,0,4,25.972014736526,-1.89711998488588
"983",329,1,0.0741,0.1737,0.1055,0.19,-0.0103664611021939,-0.00111021060620936,2.49,0.62,0.1367,9.271e+09,3.15e+08,5.503e+09,7.52e+08,2.15127768520156,0.0282166606313943,0.29,0.33,0.35,0.5,0,0.55,0,0,0,5,22.9501570855713,-1.66073120682165
"984",329,2,0.098,0.2377,0.1352,0.18,-0.0324062210770383,-0.03849682496448,3.46,0.83,0.1314,1.0248e+10,2.91e+08,5.501e+09,7.23e+08,1.36769871418925,0.0193518049415011,0.42,0.12,0.07,0.08,0,0.15,0,0,0,5,23.0503484015408,-1.71479842809193
"985",329,3,0.0756,0.2136,0.1052,0.15,0.0609806266941064,0.0828928418483979,3.07,0.54,0.1782,85516523507.4987,2.89e+08,5.622e+09,1.002e+09,1.41946831481178,0.013379998690872,0.41,0.09,0.07,0.11,0,0.15,0,0,0,5,24.2921117743911,-1.89711998488588
"986",330,1,0.009,0.1044,0.0926713834808435,-0.1,0.0142547917351728,-0.033146181176369,4.43,0.36,0.2092,2.22582e+11,4.81e+08,9.649e+09,2.061e+09,1.14564856123707,0.0136186530225974,0.32,0.13,0.41,0.17,0.27,0.34,0,1,1,4,26.1285614099846,-1.72214859098895
"987",330,2,0.0076,0.1002,0.0142142850310542,-0.18,0.0265670912768304,0.0268524753020446,4.53,0.49,0.2127,2.43291e+11,4.55e+08,9.864e+09,2.05e+09,1.68686736340007,0.0474009729115419,0.24,0.01,0.03,0.01,0,0.1,0,1,1,4,26.217524094683,-0.937783557287918
"988",330,3,0.0071,0.0975,0.0769979417338981,-0.09,-0.0845563922176313,-0.0639444697451899,4.47,0.51,0.1916,2.74119e+11,4.32e+08,1.0274e+10,2.022e+09,0.475640042023604,-0.000285384025214162,0.27,0,0.04,0.01,0.02,0.1,0,1,1,4,26.33682815562,-1.72827661824557
"989",331,1,0.0526,0.1401,0.0933,1.34,0.0640802814594893,0.041970507773626,2.04,0.9,0.1677,8.323e+09,2.09e+08,2.654e+09,4.45e+08,2.30913658565549,0.0277959809770857,0.56,0.39,0.59,0.04,0.5,0.9,1,0,1,2,22.8422886037104,0.29266961396282
"990",331,2,0.1771,0.4956,0.2453,1.6,-0.0190552893465823,-0.00779365022738546,9.83,1.14,0.1387,1.434e+10,1.9e+08,2.796e+09,3.88e+08,0.867065286254315,0.0219334263130559,0.41,0.08,0.12,0.01,0.05,0.1,0,0,1,2,23.3863186721179,0.470003629245736
"991",331,3,0.057,0.1561,0.0859,2.04,-0.0766289047790728,-0.0444760658905805,4.17,1.28,0.3992,1.498e+10,1.98e+08,4.867e+09,1.943e+09,0.735232429365943,-0.00980715969476377,0.43,0.13,0.12,0.02,0.02,0.09,0,0,1,2,23.4299818150355,0.712949807856125
"992",332,1,0.0303,0.0728,0.0585,0.94,-0.00235388929187722,-0.018925760516685,3.09,0.53,0.0867,1.5844e+10,1.67e+08,1.0022e+10,8.83e+08,1.55579141785977,0.0184583387307453,0.44,0.43,0.47,0.47,0.7,0.41,0,0,1,6,23.4860567167061,-0.0618754037180875
"993",332,2,0.047,0.115,0.0837,1.12,0.0227353845659236,0.023341256276033,4.76,0.56,0.0446,16535100000,1.59e+08,1.089e+10,4.9e+08,0.589746306932661,0.0165718712248078,0.73,0.09,0.09,0.13,0.12,0.15,1,0,1,6,23.5287512311393,0.113328685307003
"994",332,3,0.057,0.1444,0.1017,1.25,-0.0175067765580512,0.0022384487261385,5.79,0.6,0.0671,1.585e+10,1.6e+08,1.1339e+10,7.6e+08,1.00978618351562,-0.000605871710109369,0.37,0,0.07,0,0,0.15,1,0,1,6,23.4864353372697,0.22314355131421
"995",333,1,0.0695,0.114,0.0908,1.62,0.013682094847568,-0.0345187056275327,2.63,0.2,0.1499,1.3206e+10,3.83e+08,8.657e+09,1.298e+09,1.22350124330945,0.0145373146710515,0.21,0.54,0.47,0,0,0.3,0,0,0,5,23.3039371087188,0.482426149244293
"996",333,2,0.0308,0.0584,0.0422,2.01,0.018781709022814,0.0193788796396036,1.34,0.3,0.1115,1.5743e+10,3.82e+08,9.021e+09,1.006e+09,1.71533097776159,0.0482008004751007,0.35,0,0.1,0,0,0.15,1,0,0,5,23.4796616589789,0.698134722070984
"997",333,3,0.0847,0.1682,0.1147,2.06,-0.0331213102210416,-0.0189168323957118,3.78,0.38,0.0532,1.7713e+10,3.83e+08,9.675e+09,5.15e+08,0.995284361316057,-0.000597170616789634,0.33,0,0.08,0,0,0.15,1,0,0,5,23.5975646702169,0.72270598280149
"998",334,1,0.0558,0.1455,0.1033,1.31,0.0473279087809296,0.0103418080891971,1.06,0.4,0.1741,1.3962e+10,7.48e+08,6.73e+09,1.187e+09,1.54267144537754,0.018303523055455,0.4,0.12,0.34,0.29,0.54,0.76,0,0,1,7,23.3596051904946,0.27002713721306
"999",334,2,0.0643,0.1601,0.1238,1.41,-0.0166187554056214,-0.0158391311112755,1.28,0.39,0.1108,1.4379e+10,7.11e+08,6.906e+09,7.55e+08,1.3162313413428,0.0369861006917326,0.41,0.01,0.02,0.03,0.01,0.19,1,0,1,7,23.389034645792,0.343589704390077
"1000",334,3,0.0656,0.1497,0.1145,1.05,0.07001397,0.08828614,1.26,0.36,0.1345,1.3539e+10,7.04e+08,4.183e+09,8.98e+08,1.299374,-0.0007796243,0.37,0.01,0.02,0,0.1,0.19,0,0,1,7,23.3288402464594,0.048790164169432
"1001",335,1,0.0802,0.201,0.1362,1.63,0.07881628,0.05343772,1.67,0.59,0.0265,12428067000,5.89e+08,4.2381e+10,1.122e+09,0.5921405,0.007087258,0.49,0.78,0.49,0.69,0,0.72,0,1,0,2,23.2432232195151,0.488580014818671
"1002",335,2,0.0721,0.1781,0.1254,1.31,-0.006857125,-0.006318474,1.58,0.51,0.0223,1.2664e+10,5.93e+08,4.4411e+10,9.92e+08,0.9031517,0.02537856,0.25,0,0.07,0,0,0.13,0,1,0,2,23.2620291595251,0.27002713721306
"1003",335,3,0.0441,0.1305,0.0835,1.88,-0.002435718,-0.002578844,1.15,0.45,0.02,1.3168e+10,5.9e+08,4.6517e+10,9.32e+08,0.8977517,-0.000538651,0.28,0,0.1,0,0,0.13,0,1,0,2,23.3010554808811,0.631271776841858
"1004",336,1,0.0663,0.1991,0.1273,0.95,-0.001421169,-0.01725148,3.42,0.72,0.057,2.72315e+11,5.821e+09,1.27434e+11,7.264e+09,-0.008549504,-8.841424e-07,0.37,0.27,0.26,0.28,0.16,0.12,1,1,1,10,26.3302253214108,-0.0512932943875506
"1005",336,2,0.0218,0.0702,0.0514,0.85,-0.05191814,-0.05203612,1.24,0.76,0.1417,2.77787e+11,5.385e+09,1.28752e+11,1.8418e+10,0.5633563,0.01583031,0.54,0.06,0.03,0.04,0.04,0.16,1,1,1,10,26.3501204699154,-0.162518929497775
"1006",336,3,0.0384,0.1277,0.077,0.85,0.0217401,0.03433571,2.37,0.88,0.047,2.92829e+11,5.221e+09,1.32447e+11,6.442e+09,-0.1966259,0.0001179755,0.47,0.03,0.04,0.03,0.02,0.16,1,1,1,10,26.4028546578449,-0.162518929497775
"1007",337,1,0.0357,0.0683,0.0571,0.91,0.06398072,0.03088625,3.08,0.43,0.1131,16212200000,1.82e+08,3.917e+09,4.43e+08,1.173294,0.01394487,0.59,0.43,0.6,0.35,0.1,0.84,1,1,1,2,23.5090298821772,-0.0943106794712413
"1008",337,2,0.0348,0.0623,0.0538,1.21,-0.03727305,-0.03603802,2.76,0.37,0.1349,1.558e+10,1.84e+08,4.206e+09,5.67e+08,1.177739,0.03309447,0.44,0.03,0.05,0.03,0.06,0.08,1,1,1,2,23.469253877389,0.19062035960865
"1009",337,3,0.0274,0.0482,0.0435,1.65,0.02032873,0.02196496,2.12,0.3,0.124,1.3996e+10,1.86e+08,4.146e+09,5.14e+08,2.058372,-0.001235023,0.46,0.03,0.08,0.02,0.04,0.08,1,1,1,2,23.3620374114519,0.500775287912489
"1010",338,1,0.0227,0.2981,0.0257,2.12,0.02834478,0.01136508,2.39,2.95,0.1892,5549616000,5.4e+07,1.7e+09,3.25e+08,0.9600303,0.01142836,0,0,0,0,0,0,0,0,0,6,22.4369945731219,0.751416088683921
"1011",338,2,0.0279,0.040614257304332,0.0633447321129662,2.36,-0.007307012,-0.006692945,3.16,5.04988843125624,0.0684,6.149e+09,5.5e+07,1.924e+09,3.03e+08,0.6042597,0.0169797,0.13,0,0,0,0,0.13,0,0,0,6,22.5395553039177,0.858661619037519
"1012",338,3,0.0585,0.0306560299105734,0.0975874308402937,2.3,-0.02669248,-0.01681393,7.84,1.37132043743057,0.076,6.757e+09,5.7e+07,2.373e+09,3.07e+08,1.023445,-0.0006140668,0.18,0,0.05,0,0,0.13,0,0,0,6,22.6338448415164,0.832909122935104
"1013",339,1,0.0633,0.1852,0.0923,1.19,-0.01037725,-0.04449227,4.52,0.85,0.0419,4.958e+10,6.83e+08,6.9865e+10,2.929e+09,0.373032,0.004501777,0.35,0.33,0.27,0.3,0,0.06,1,1,1,1,24.6268533635535,0.173953307123438
"1014",339,2,0.0425,0.1202,0.0629,1.11,0.02548307,0.0262433,3.07,0.89,0.0409,4.637e+10,6.63e+08,7.3301e+10,2.999e+09,1.214058,0.03411502,0.47,0.04,0.06,0.05,0,0.12,1,1,1,1,24.5599185353498,0.104360015324243
"1015",339,3,-0.0381,-0.1082,-0.0576,1.4,0.001516092,0.005761572,-2.58,0.78,0.0272,4.646e+10,6.41e+08,7.1279e+10,1.971e+09,1.267056,-0.0007602336,0.44,0.04,0.02,0.06,0,0.12,1,1,1,1,24.5618575642887,0.336472236621213
"1016",340,1,0.0947,0.1682,0.1257,1.68,0.04379433,-0.003755752,3.25,0.23,0.1206,4.45e+09,1.29e+08,3.643e+09,4.39e+08,1.532236,0.01818038,0.4,0.79,0.71,0,0,0.37,0,1,1,1,22.2161699331246,0.518793793415168
"1017",340,2,0.0387,0.0682,0.0621,2.09,-0.006216757,-0.004900402,1.41,0.29,0.1097,4.752e+09,1.28e+08,3.794e+09,4.16e+08,1.692174,0.04755008,0.41,0.12,0.09,0,0,0.1,0,1,1,1,22.2818314190068,0.73716406597672
"1018",340,3,0.0975,0.1743,0.1369,1.64,-0.03816534,-0.003982191,3.73,0.28,0.045,5.181e+09,1.29e+08,4.031e+09,1.81e+08,2.193925,-0.001316355,0.42,0.11,0.11,0,0,0.1,0,1,1,1,22.3682639247791,0.494696241836107
"1019",341,1,0.2143,0.5547,0.4564,3.95,0.01342724,-0.007256706,2.55,0.24,0.0645,9.172e+09,7.74e+08,2.3191e+10,1.496e+09,0.5010039,0.006011846,0.22,0.19,0.14,0,0,0.36,1,0,0,1,22.9394212019421,1.37371557891303
"1020",341,2,0.2169,0.5414,0.4339,3.69,0.0359247,0.03692334,2.94,0.21,0.0737,1.0201e+10,7.48e+08,2.5878e+10,1.907e+09,0.7360835,0.02068395,0.21,0,0,0,0,0.11,1,0,0,1,23.0457515916468,1.30562645805244
"1021",341,3,0.2077,0.5216,0.3912,4,0.004381304,0.009549466,3.15,0.3,0.0779,1.1128e+10,7.26e+08,2.7423e+10,2.137e+09,1.664406,-0.0009986435,0.24,0,0.03,0,0,0.11,1,0,0,1,23.1327302915676,1.38629436111989
"1022",342,1,0.0429,0.0788,0.0601,1.35,0.1005274,0.05795874,3.48,0.45,0.0942,27444600000,3.67e+08,1.2509e+10,1.178e+09,1.443126,0.01712889,0.49,0.7,0.26,0.73,0,0.91,0,0,1,5,24.0354352642383,0.300104592450338
"1023",342,2,0.0507,0.1013,0.0732,1.43,-0.03024821,-0.03005033,4.71,0.56,0.0973,31863400000,3.66e+08,1.309e+10,1.273e+09,1.514898,0.04256864,0.44,0.09,0.05,0,0,0.15,1,0,1,5,24.1847238526208,0.357674444271816
"1024",342,3,0.0472,0.0943,0.0682,1.63,0.02573275,0.04535705,4.92,0.6,0.1122,42852100000,4.02e+08,1.6889e+10,1.894e+09,0.3297991,-0.0001978795,0.34,0,0.04,0,0,0.15,1,0,1,5,24.4810204889574,0.488580014818671
"1025",343,1,0.0012,0.004,0.0377,0.81,0.2572347,0.2598375,0.05,1.41,0.0773,3.362e+10,2.68e+08,1.9719e+10,-7.336e+09,2.050347,0.02429409,0.07,0,0,0,0,0.37,0,0,0,10,24.2383869649269,-0.210721031315653
"1026",343,2,0.0046,0.0165,0.0271,0.67,-0.08021401,-0.07969668,0.3,1.18,0.0014,4.995e+10,6.77e+08,2.442e+10,3.5e+07,-0.0926256,-0.002602779,0.16,0,0,0,0,0.16,0,0,0,10,24.634288342041,-0.400477566597125
"1027",343,3,0.0114,0.0421,0.0414,0.84,0.09710112,0.09742531,0.82,1.2,0.0084,6.241e+10,8.16e+08,2.9564e+10,2.47e+08,0.8622218,-0.0005173331,0.23,0,0.07,0,0,0.16,0,0,0,10,24.8569913558924,-0.174353387144778
"1028",344,1,0.0041,0.0081,0.0199,1.21,0.01170217,-0.018908,0.16,0.37,0.1557,3.254e+10,8.3e+08,1.3132e+10,1.989e+09,0.8983421,0.01070044,0.3,0.21,0.19,0,0,0.68,0,1,1,1,24.2057359387373,0.19062035960865
"1029",344,2,0.0605,0.1271,0.1011,1.33,0.01851415,0.01868361,2.35,0.46,0.0106,3.244e+10,8.31e+08,1.2702e+10,1.37e+08,1.08933,0.03061017,0.36,0,0.03,0,0,0.13,1,1,1,1,24.2026580661936,0.285178942233662
"1030",344,3,0.042,0.0943,0.0767,1.29,-0.06371249,-0.05308071,1.6,0.54,0.1512,3.06e+10,8.11e+08,1.2607e+10,1.909e+09,0.2824315,-0.0001694589,0.37,0,0.02,0.03,0,0.12,1,1,1,1,24.1442658459047,0.254642218373581
"1031",345,1,0.1482,0.2582,0.1783,7.94,-0.06417624,-0.1324494,1.41,0.47,0.2544,1299194000,1.41e+08,7.63e+08,1.94e+08,0.1510522,0.001882416,0,0,0,0,0,0,0,0,0,1,20.9850099091344,2.07191327525904
"1032",345,2,0.1317,0.2272,0.1718,5.43,0.01362036,0.01551784,1.55,0.34,0.2175,1473014000,1.45e+08,9.45e+08,2.05e+08,2.42965,0.06827317,0.13,0,0,0,0,0.13,0,0,0,1,21.1105764787945,1.69193913394584
"1033",345,3,0.0969,0.1561,0.13,5.65,0.03436679,0.09860245,1.36,0.23,0.1814,1.959e+09,1.46e+08,1.246e+09,2.26e+08,3.162474,-0.001897485,0.17,0,0.04,0,0,0.13,0,0,0,1,21.3956999759088,1.73165554515835
"1034",346,1,0.2249,0.2397,0.2397,2.31372950754412,0.04516031,-0.001703763,3.9,0,0.2925,4202800000,2.61e+08,3.023e+09,8.84e+08,1.278771,0.0151895,0.27,0.37,0.38,0,0,0.52,0,0,1,4,22.1590168067789,1.37319680914251
"1035",346,2,0.2277,0.238,0.238,4.68765179568164,0.03346946,0.0342966,4.55,0,0.298,5033100000,2.66e+08,3.484e+09,1.048e+09,1.667761,0.04686408,0.4,0.06,0.04,0.06,0.09,0.1,0,0,1,4,22.3393019334087,2.20312765772813
"1036",346,3,0.2245,0.2376,0.2376,4.14279238182591,-0.05577575,-0.03085903,4.63,0,0.3052,5644400000,2.67e+08,3.982e+09,1.229e+09,1.378563,-0.0008271376,0.4,0.09,0.05,0.02,0.09,0.1,0,0,1,4,22.4539297401479,1.56756065707466
"1037",347,1,0.0349,0.1453,0.138159121794728,0.27,0.003496763,-0.03471562,9.74,0.23,0.0953,1.04938e+11,3.9e+08,2.574e+10,2.473e+09,0.09838762,0.001260974,0.34,0.46,0.22,0,0,0.45,1,1,0,4,25.3766355365137,-1.30933331998376
"1038",347,2,0.0354,0.1477,0.131765468063099,0.29,0.01855653,0.01942033,10.7,0.25,0.1392,1.03812e+11,3.74e+08,2.6191e+10,3.673e+09,1.359871,0.03821239,0.33,0,0.02,0,0,0.16,1,1,0,4,25.3658474079326,-1.23787435600162
"1039",347,3,0.0336,0.141,0.120790480386057,0.28,-0.00965328,0.01472982,10.88,0.26,0.1349,1.03078e+11,3.43e+08,2.7174e+10,3.692e+09,1.439665,-0.0008637989,0.35,0,0.04,0,0,0.16,1,1,0,4,25.3587518201364,-1.27296567581289
"1040",348,1,0.1818,0.289,0.2886,5.34,0.05797719,0.03683038,2.32,0.0012,0.0593,1706808000,1.46e+08,4.664e+09,2.76e+08,1.02835,0.01223453,0,0,0,0,0,0,0,0,0,1,21.257890796401,1.6752256529721
"1041",348,2,0.1884,0.292,0.2912,4.95,0.02427099,0.02554673,2.66,0.001,0.0636,1.903e+09,1.42e+08,5.165e+09,3.28e+08,0.7525557,0.02114681,0.1,0,0,0,0,0.1,0,0,0,1,21.3666974252604,1.5993875765806
"1042",348,3,0.1863,0.3055,0.287,4.58,-0.04404478,-0.02095449,3,0.0038,0.0649,2.035e+09,1.39e+08,5.712e+09,3.71e+08,2.126235,-0.001275741,0.16,0,0.06,0,0,0.1,0,0,0,1,21.433761655841,1.52169899812609
"1043",349,1,-0.0419,-0.1869,-0.0455,7.66,0.1671084,0.199734,-0.62,3.3,-0.9588,1114190000,1.07e+08,4.13e+08,-3.96e+08,1.993166,0.02361936,0.08,0,0,0,0,0.39,0,0,0,1,20.8313935204614,2.0360119837525
"1044",349,2,-0.0711,-0.3725,-0.0845,4.93,-0.09477458,-0.09319863,-2.36,0.9,-0.0368,2.417e+09,1.19e+08,2.013e+09,-7.4e+07,-1.161051,-0.03262552,0.16,0,0,0,0,0.16,0,0,0,1,21.6057929386678,1.5953389880546
"1045",349,3,-0.1275,-0.8884,-0.2146,3.92,0.04147148,0.03407676,-6.93,2.06,-0.0919,5.849e+09,1.25e+08,3.198e+09,-2.94e+08,2.626588,-0.001575953,0.21,0,0.05,0,0,0.16,0,0,0,1,22.4895365434073,1.36609165380237
"1046",350,1,0.0646,0.1274,0.1022,0.9,0.05434929,0.03849826,1.84,0.32,0.0175,1.1874e+10,3.7e+08,3.3055e+10,5.83e+08,-0.6948442,-0.008099161,0.13,0,0.12,0.28,0,0.35,0,0,0,2,23.1976169727949,-0.105360515657826
"1047",350,2,0.0478,0.1145,0.074,0.84,-0.05460526,-0.05484097,2.37,0.31,0.0226,1.2177e+10,3.67e+08,3.4374e+10,7.78e+08,0.5640934,0.01585102,0.16,0,0.03,0.03,0,0.1,0,0,0,2,23.2228147634713,-0.174353387144778
"1048",350,3,0.052,0.1313,0.0837,1,0.06447605,0.0780516,2.95,0.85,0.023,2.3956e+10,3.64e+08,3.758e+10,8.64e+08,-0.3928435,0.0002357061,0.22,0.06,0.04,0.02,0,0.1,0,0,0,2,23.8994846513486,0
"1049",351,1,0.0396,0.2734,0.0892,1.9694381711428,0.0135439837817314,-0.00571470412468318,6.7,3.46,0.1008,4.9809e+10,3.12e+08,2.1386e+10,2.155e+09,0.431742252679053,-0.00500992524188872,0.08,0,0,0,0,0.41,0,0,0,1,24.6314615275402,-0.293121196405156
"1050",351,2,0.0416,0.2692,0.091,-0.796096488813497,0.0281004543484183,0.0387896796258904,7.17,3.35,0.0879,4.8276e+10,2.91e+08,2.212e+10,1.954e+09,-0.22676995349999,0.021573844948174,0.21,0,0,0,0,0.16,0,0,1,1,24.6002003797021,-0.444423562467588
"1051",351,3,0.0373,0.2146,0.0851,0.932871845067973,-0.168467831812628,-0.163985928668246,6.44,2.83,0.0882,4.9809e+10,2.83e+08,2.2812e+10,2.031e+09,0.656408062037036,-0.00220301652242522,0.23,0,0.02,0,0,0.16,0,0,1,1,24.6314615275402,-0.43646380303866
"1052",352,1,0.0539,0.1229,0.0896,1.15,0.05923606,0.03041388,3.92,0.64,0.1045,6.8304e+10,9.76e+08,2.5325e+10,2.925e+09,1.208658,0.01436216,0.39,0.73,0.59,0,0,0.72,0,1,0,1,24.947234166962,0.139761942375159
"1053",352,2,0.0581,0.1402,0.0986,1.4,0.003518154,0.003833054,4.34,0.67,0.1233,6.7994e+10,9.43e+08,2.6461e+10,3.691e+09,1.0257,0.02882218,0.29,0,0.09,0,0,0.16,0,1,0,1,24.9426853029354,0.336472236621213
"1054",352,3,0.0601,0.1589,0.0982,1.1,-0.0789122,-0.04289644,4.62,0.87,0.1394,6.3259e+10,8.83e+08,2.7359e+10,3.827e+09,0.5248333,-0.0003149,0.23,0,0.02,0,0,0.16,0,0,1,1,24.8705032469215,0.0953101798043249
"1055",353,1,0.1091,0.1952,0.1349,2.45,0.02094197,-0.0184301,1.91,0.38,0.1347,2.0021e+10,1.146e+09,1.2825e+10,1.759e+09,1.293517,0.0153635,0.42,0.27,0.17,0.27,0.58,0.86,0,1,0,7,23.720047559636,0.896088024556636
"1056",353,2,0.1515,0.262,0.183,3.16,-0.01761107,-0.01686585,2.57,0.38,0.1741,1.8938e+10,1.113e+09,1.2205e+10,2.162e+09,1.401141,0.03937208,0.35,0.04,0.02,0.06,0.08,0.1,0,1,0,7,23.6644363225077,1.15057202759882
"1057",353,3,0.1734,0.2894,0.206,3.33,-0.05863713,-0.03135825,2.82,0.35,0.2129,1.7722e+10,1.08e+09,1.3045e+10,2.821e+09,1.242041,-0.0007452249,0.35,0.05,0.02,0.04,0.08,0.13,0,1,0,7,23.5980726425715,1.20297230399235
"1058",354,1,0.0383,0.1351,0.0726,0.84,0.1015777,0.05264418,1.75,1.15,0.049,1.3033e+10,2.95e+08,1.2022e+10,5.89e+08,2.511787,0.02973908,0.48,0.36,0.27,0.35,0.7,0.4,1,1,0,6,23.290750439495,-0.174353387144778
"1059",354,2,0.0436,0.1386,0.0843,0.89,-0.02785108,-0.02683922,2.13,0.73,0.0416,1.2944e+10,2.84e+08,1.1972e+10,4.98e+08,1.741406,0.04893352,0.39,0.02,0.02,0.02,0.11,0.07,1,1,0,6,23.2838981972625,-0.116533816255952
"1060",354,3,0.0476,0.1509,0.0908,0.82,-0.01510257,0.01040713,2.5,0.91,0.0436,1.46e+10,2.82e+08,1.3775e+10,6e+08,1.686436,-0.001011862,0.42,0.02,0.02,0.04,0.11,0.08,1,1,0,6,23.4042873656607,-0.198450938723838
"1061",355,1,0.1186,0.1734,0.1573,4.82322224090328,-0.0201416346981556,-0.037972898638152,0.38,0.06,0.07,1157083000,4.26e+08,1.835e+09,1.29e+08,1.80823278705555,0.0115586898714605,0,0,0,0,0,0,0,0,0,1,20.8691680198365,1.61182102706023
"1062",355,2,0.1133,0.1731,0.1465,3.71393653411909,-0.0312032333282084,-0.0492618745580558,0.47,0.05,0.0695,1577741000,4.32e+08,2.332e+09,1.62e+08,1.24499283489371,0.0163948834874203,0.12,0,0,0,0,0.12,0,0,0,1,21.1792599140866,0.772137407161839
"1063",355,3,0.0937,0.1541,0.1215,2.4300975890745,-0.06727946,-0.05986194,0.53,0.19,0.0675,2095083000,2.19e+08,3.084e+09,2.08e+08,1.37002408466483,0.00412650179807799,0.14,0,0.02,0,0,0.12,0,0,0,1,21.4628590076742,0.834175139694806
"1064",356,1,0.0153,0.3296,0.0855,0.74,-0.03684895,-0.1208333,1.53,23.35,-0.0195,3.7628e+10,3.31e+08,3.7152e+10,-7.23e+08,-0.4656099,-0.005394197,0.38,0.11,0.28,0,0.51,0.74,0,1,1,6,24.3510142910561,-0.301105092783922
"1065",356,2,0.0305,0.4208,0.1199,1.09,0.0884122,0.08781136,2.93,3.66,0.0149,3.6812e+10,3.91e+08,3.8279e+10,5.71e+08,2.988766,0.08398433,0.55,0.09,0.1,0.03,0.04,0.1,1,1,1,6,24.329089715923,0.0861776962410524
"1066",356,3,0.1877,1.292,0.4369,0.86,0.027782,0.03389827,19.47,4.46,0.0291,3.7353e+10,3.89e+08,3.8901e+10,1.132e+09,-1.001401,0.0006008408,0.59,0.11,0.12,0.04,0.02,0.1,1,1,1,6,24.3436790665848,-0.150822889734584
"1067",357,1,0.0618,0.1712,0.0888,1.3,-0.01429554,-0.06344953,5.14,1.37,0.0636,8200843000,9.8e+07,6.961e+09,4.43e+08,1.705222,0.02022162,0,0,0,0,0,0,0,0,0,5,22.8275027908106,0.262364264467491
"1068",357,2,0.0631,0.1561,0.0898,1.53,0.06153487,0.06170898,5.42,0.99,0.0701,8311723000,9.9e+07,7.368e+09,5.11e+08,1.749252,0.04915399,0.14,0,0,0,0,0.14,0,0,0,5,22.8409327648752,0.425267735404344
"1069",357,3,0.0731,0.1704,0.101,1.51,-0.01684606,0.0006842978,6.76,0.86,0.0676,8974443000,1.01e+08,8.205e+09,5.45e+08,0.2901851,-0.000174111,0.15,0,0.01,0,0,0.14,0,0,0,5,22.9176467081135,0.412109650826833
"1070",358,1,0.0691,0.1776,0.1253,1.18,0.01475429,0.0001199816,5.5,0.45,0.05,8.0885e+10,1.046e+09,1.10618e+11,5.526e+09,0.8044955,0.009593047,0.5,0.77,0.91,0,0,0.76,0,1,1,5,25.1162942297281,0.165514438477573
"1071",358,2,0.0668,0.174,0.1218,1.38,0.02839924,0.0292657,5.7,0.46,0.0459,8.1882e+10,1.023e+09,1.22489e+11,5.625e+09,0.5207938,0.01463431,0.75,0.13,0.13,0.13,0.11,0.14,0,1,1,5,25.1285450234304,0.322083499169113
